complaint_id,complaint_url,hotel_name,area,complaint_title,complaint_text,complaint_date_raw,view_count,support_count,category,product_name,company_response_exists,company_response_date,company_response_text,progress_exists,progress_date,progress_text,user_reply_count,first_user_reply_date,first_user_reply_text,source_page,entity_match_status,entity_match_reason,collected_at
la-blanche-island-otelinde-yasanan-hizmet-eksiklikleri-ve-musteri-iliskileri-sorunlari,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-otelinde-yasanan-hizmet-eksiklikleri-ve-musteri-iliskileri-sorunlari,La Blanche Island Bodrum,Güvercinlik,La Blanche Island Otelinde Yaşanan Hizmet Eksiklikleri Ve Müşteri İlişkileri Sorunları,"25.09.2025 – 30.09.2025 tarihleri arasında La Blanche Island otelinizde standart odada konakladık ve bu süre için 62.000 TL ödeme yaptık. Tatilimiz boyunca yaşadığımız olumsuzluklar, hizmet kalitesi ve müşteri ilişkileri açısından ciddi bir hayal kırıklığına neden oldu.
29 Eylül’de yağan yağmur nedeniyle ortak alanlar su altında kaldı ve lobide oturacak yer bulamadık. Akşamki à la carte rezervasyonumuzun durumunu öğrenmek için müşteri ilişkilerinden Ö*** Hanım’a başvurduğumuzda, kendisinin küçümseyici ve alaycı bir tavırla “Yağmur yağarsa yapacak bir şey yok, Allah’ın yağdırdığı yağmur, sigara içmek istiyorsanız çıkıp gelip buraya oturabilirsiniz.” şeklinde konuşması bizi son derece rahatsız etti. Bu yaklaşım misafiri küçümseyen ve kurumsallıktan uzak bir tavırdır.
Yağmur elbette doğal bir durumdur; fakat bu dönemde müşteri kabul eden bir tesisin önlem almamış olması ve misafirlerin hak ettiği hizmeti alamaması mağduriyet yaratmıştır. Ayrıca, tatil boyunca personel yetersizliği ve servis sorunları da yaşadık. Garsonların çoğu bilgisiz ve isteksizdi, tabaklar çoğu kez izin alınmadan masadan alındı. Plajda dondurma servisi yapan personelin eldivensiz, çıplak Elle külahlara dokunarak servis yapması ise hijyen açısından kabul edilemezdi.
Yaşadığımız bu sorunları otel yönetimine ilettik ancak şikayetimize yine Ö*** Hanım’ın kendisi dönüş yaptı ve üstüyle görüşmemize izin verilmedi. Kendisi bizden bir özür dahi dilemedi, aksine üstten konuşmaya devam etti. En azından yaşanan mağduriyetin farkında olup, bir özür ya da “kusura bakmayın” deme nezaketini dahi göstermemesi ayrıca üzücü olmuştur.
Oda temizliğinden genel olarak memnun kalsak da, yaşadığımız olumsuzluklar nedeniyle tatilimizin sonunda “bitsin de gidelim” diye düşündük. Bir daha tercih etmeyeceğimiz bir otel olduğunu üzülerek belirtmek isteriz.
Şikayetimizin resmi olarak kayıt altına alınmasını, Ö*** Hanım’ın tavrının incelenmesini, tarafımıza yazılı olarak özür dilenmesini ve yaşanan mağduriyetin telafisi için somut bir adım atılmasını talep ediyorum.",30 Eylül 2025 16:03,519,,,,True,30 Eylül 2025 17:09,"Sayın e...

25.09.2025 – 30.09.2025 tarihleri arasında otelimizde konaklayan misafirimizin iletmiş olduğu şikayetle ilgili durumu açıklamak ve bazı hususları netleştirmek isteriz.

Öncelikle, 29 Eylül’de yaşanan yağmur nedeniyle ortak alanlarda oluşan geçici olumsuzluktan dolayı misafirlerimizin konforunun etkilenmesinden dolayı üzgünüz. Ancak, bu tarihte misafirlerimize alternatif oturma alanları nazikçe önerilmiş, fakat bu alternatifler misafirlerimiz tarafından kabul edilmemiştir. Müşteri İlişkileri Müdür Yardımcısı ö*** Hanım, bu önerileri ve durumu açıklarken asla küçümseyici veya alaycı bir tavır takınmamış; nazik ve profesyonel bir üslupla iletişim kurmuştur.

Söz konusu görüşme sonrasında oteli arayarak bir yetkili ile görüşme talebinde bulunulmuştur. Ancak, iletişim numarasından tarafınızı aradığımızda, eşiniz yetkiliyle görüşme taleplerinin olmadığını, misafir ilişkileri masasına gelerek zaten görüşme yaptıklarını ve başka bir görüşme talebinde bulunmadıklarını belirtmiştir.

Bunun yanı sıra, misafir ilişkileri masasındaki görüşme sırasında hem Misafir İlişkileri Personellerimiz, hem Misafir İlişkileri Müdür Yardımcımız hem de Misafir İlişkileri Müdürümüz hali hazırda oradaydı ve sürecin en sağlıklı şekilde yürütülmesi için gerekli hassasiyet gösterilmiştir.

Otelimizde çalışan tüm personelimiz alanlarında profesyonel kişilerden oluşmakta olup, hiçbir misafirimize karşı kötü niyetli veya saygısız davranışta bulunmamaktadır. Ö*** Hanım da sekiz yıldır kurumumuzda görev yapmakta olup, bugüne kadar misafirlerimizle ilişkilerinde titiz ve özenli davranışları ile tanınmaktadır. Misafirlerimizin memnuniyeti için gerekli tüm iyileştirmeleri yapmaya devam etmekteyiz. Bu bağlamda, otelimizdeki hizmet kalitesini artırmak üzere çalışmalarımız sürmektedir.

Son olarak, bu tür asılsız iddiaların otelimizin ve personelimizin itibarını zedelemeye yönelik olduğunu üzülerek düşünmekteyiz ve gereken hassasiyetin gösterilmesini önemle rica ederiz.

Saygılarımızla, 
La Blanche Island Otel Yönetimi",False,,,1,30 Eylül 2025 21:26,"Sayın Yetkili,

Öncelikle belirtmek isteriz ki bu şikayet tarafımızca bizzat yaşanmış bir olaydır ve asılsız bir iddia değildir. Olay anında 4 kişi olarak oradaydık ve Ö*** Hanım’ın bize karşı sergilediği üslup son derece yanlıştır. 

Bu olayın dile getirilmesi bir “itibar zedeleme” amacı taşımamaktadır. Aksine, itibarınızı zedeleyen husus bizzat çalışanlarınızın ve yönetiminizin müşterilere yönelik davranışlarıdır. Dolayısıyla bu yaşananların sorumluluğu tamamen kurumunuza aittir.

Ayrıca yaşanan durum, “doğal afet” bahanesiyle geçiştirilemez. Profesyonel bir otel yönetimi, misafirlerini mağdur etmeyecek önlemleri almakla yükümlüdür.",https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-plajda-guvenlik-eksikligi-ve-lakayit-personel-nedeniyle-yasanan-yaralanma,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-plajda-guvenlik-eksikligi-ve-lakayit-personel-nedeniyle-yasanan-yaralanma,La Blanche Island Bodrum,Güvercinlik,Plajda Güvenlik Eksikliği ve Lakayıt Personel Nedeniyle Yaşanan Yaralanma,Pina Yarımadası / Güvercinlik / Bodrum – Muğla / Türkiye adresinde yer alan La blanche Island Bodrum otelinde 27.09.2025-28.09.2025 tarihinde konakladım. Ciddi birkaç sıkıntı yaşadım. Bunu bildirmek istiyorum. 27.09.2025 tarihinde giriş yaptırdıktan sonra aquapark'ın yanından inilen plajdan 17.30 civarı denize girdim ve daha 2 adım atmışken kayıp demirlere çarparak denize düştüm. Bu sırada acılı bir şekilde yaralandım neyse ki kırık-çıkık olmadı. Ekte fotoğraflar ektedir. Konaklamamızın bir gün olması nedeniyle tadımızın da kaçmaması adına herhangi bir adli veya cezai şikayette bulunmadım; ancak başka insanların yaralanmalarının önüne geçmeniz için gereken önlemlerin alınmasını ve gerekli yaptırımların ilgililere uygulanmasını talep ediyorum. Oradaki demirlerin tamamen yosun tuttuğunu olay sonrası fark ettim. Pas içinde ve yosundan resmen jilet gibi kayganmış. Yine oradaki beachte hizmet veren personel lakayıt ve resmen sarhoştu. Müşteri mi çalışan mı biri bara geçip ağzında sigarayla ve buz kutusuna elini sokarak bize kokteyl hazırladı. Ciddi şekilde bu otelin denetime ihtiyacı var bilginize.,28 Eylül 2025 22:45,538,,,,True,30 Eylül 2025 17:18,"Değerli Misafirimiz, 

Öncelikle, 27.09.2025 – 28.09.2025 tarihleri arasında gerçekleştirdiğiniz konaklamanız süresince yaşamış olduğunuz olumsuz deneyimden dolayı derin bir üzüntü duyduğumuzu içtenlikle belirtmek isteriz.

Yaşadığınız talihsiz kazanın herhangi bir kalıcı sağlık sorununa yol açmamış olmasına sevindik. Ancak, misafirlerimizin kendini her an güvende hissetmesi bizim için en öncelikli konudur. Bu nedenle, söz konusu plaj alanında yaşadığınız yaralanmaya sebep olan durum tarafımızca son derece ciddiyetle ele alınmış, olayın yaşandığı bölge detaylı şekilde incelenmiş ve gerekli tüm bakım ve güvenlik önlemleri derhal uygulanmaya başlanmıştır.

Ayrıca, sahil alanında hizmet veren personelle ilgili tarafınıza yansıyan davranışlar asla otelimizin hizmet ve etik standartlarıyla bağdaşmamaktadır. Belirttiğiniz tutumun kabul edilebilir bir açıklaması bulunmamakta olup, ilgili personel hakkında iç disiplin süreci başlatılmıştır. Misafirlerimize sunulan hizmetin her zaman en üst seviyede ve saygı çerçevesinde olması gerektiği anlayışıyla, tüm ekiplerimize gerekli hatırlatma ve eğitimler yeniden yapılacaktır.

Geri bildiriminizdeki açık ve net ifadeleriniz sayesinde, gözden kaçmış olabilecek önemli bir duruma müdahale etme imkanı bulduğumuzu belirtmek isteriz. Bu yaklaşımınız için ayrıca teşekkür ederiz.

Tüm samimiyetimizle, sizi yaşanan bu durum sebebiyle tekrar misafir edememiş olmanın üzüntüsünü yaşıyoruz. Umuyoruz ki gelecekte sizleri otelimizde yeniden ağırlama ve bu olumsuz izlenimi telafi etme şansı bulabiliriz.

Saygılarımızla, 
La Blanche Island Bodrum Otel Yönetimi",False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
balayi-ciftine-ozel-hizmetlerde-gecikme-ve-guvenlik-sorunu,https://www.sikayetvar.com/la-blanche-island-bodrum/balayi-ciftine-ozel-hizmetlerde-gecikme-ve-guvenlik-sorunu,La Blanche Island Bodrum,Güvercinlik,Balayı Çiftine Özel Hizmetlerde Gecikme Ve Güvenlik Sorunu,"22 Eylül’de La Blanche Island Bodrum oteline balayı çifti olarak giriş yaptık. Saat 14.00’te odamız teslim edildi. Otel biraz yoğundu. Odaya girdiğimizde balayı çiftlerine özel herhangi bir süsleme yapılmamış ve ikramlık şarap bırakılmamıştı. İlgili birimi aradığımızda, yoğunluktan dolayı gecikme olduğu ve ilgilenileceği söylendi. Biz de yoğunluk nedeniyle anlayış gösterdik.
2-2,5 saatliğine odadan ayrılıp denize gittik. Bu süre zarfında odaya ikramlık şarap ve tatlı bırakılacağı belirtildi. Ancak odaya döndüğümüzde, kapının açık olduğunu fark ettik. İkramlıklar gelmişti fakat gelen personel kapıyı tam kapatmamış. Neyse ki tüm değerli eşyalarımız kasadaydı ve herhangi bir kayıp yaşanmadı, ancak bu durum yaşanabilirdi. Ayrıca, oda süslemesi de yapılmamıştı. Kapının açık unutulması güvenlik açısından büyük bir sorun ve ciddi bir sorumsuzluk örneği.
Sonrasında ilgili birimi tekrar aradık ve yüz yüze de görüştük. Ö*** Hanım sağ olsun, bu konuyla ilgilenip kamera görüntüleri, oda giriş çıkışları ve kart okuyucuları kontrol ederek içimizi rahatlatmaya çalıştı. Odaya herhangi bir şey alınmadığından emindim. Gece 23.00 civarında odaya döndüğümüzde, Ö*** Hanım süslemeyi yaptırmıştı. Ancak ilk izlenimin çok önemli olduğunu düşünüyorum ve bu anın büyüsünün ilk andan bozulması bizi üzdü.
Yemekler ve diğer hizmetlerle ilgili bir sorun yaşamadık. Fakat balayı çiftlerine bu konuda daha fazla özen gösterilmesi gerektiğine inanıyorum. Özellikle kapının açık bırakılması gibi sorumsuzlukların yaşanmaması için gerekli önlemlerin alınmasını rica ediyorum.",23 Eylül 2025 21:48,922,,,,True,30 Eylül 2025 17:22,"Değerli Misafirimiz, 

Öncelikle, en özel anlarınızdan biri olan balayınızı otelimizde geçirmeyi tercih ettiğiniz için sizlere içtenlikle teşekkür ederiz. Bu özel süreci sizin için unutulmaz kılmak isterken, bazı aksaklıklar sebebiyle hayal kırıklığına uğramış olmanız bizleri gerçekten çok üzdü.

Balayı çiftlerimize özel sunduğumuz süsleme ve ikramlıkların zamanında ulaştırılamaması, özellikle de ilk izleniminizde eksiklik yaratmış olması bizim açımızdan kabul edilebilir değildir. Oda kapısının açık bırakılması ise, tamamen dikkat ve sorumluluk gerektiren bir konuda yaşanmış ciddi bir hatadır ve bu durumun sizi endişelendirmiş olmasını tüm samimiyetimizle anlıyoruz.

Ne mutlu ki değerli eşyalarınızda herhangi bir kayıp yaşanmamış; ancak sizin de belirttiğiniz gibi, yaşanabilecek bir olumsuzluk düşüncesi dahi yeterince rahatsız edici bir durumdur. Bu konuyla ilgili olarak görevli ekibimizle gereken değerlendirme yapılmış ve benzer durumların tekrar yaşanmaması adına gerekli iç önlemler hızla alınmıştır.

Yaşanan süreçte ö*** Hanım’ın sürece dahil olarak sizlerle birebir ilgilenmiş olması ve elinden geleni yapması bizler için kıymetlidir.

Misafir memnuniyeti bizim için her zaman ön plandadır. Özellikle balayı çiftlerimiz gibi bizler için anlamı büyük olan konuklarımızın en mutlu günlerini huzur içinde geçirmesi en büyük arzumuzdur. Bu bağlamda geri bildiriminiz bizim için oldukça kıymetli olmuş, ilgili tüm birimlerle paylaşılmıştır.

Sizleri gelecekte yeniden otelimizde misafir ederek bu deneyimi telafi etme şansı bulabilmeyi içtenlikle diler, mutluluğunuzun ömür boyu sürmesini temenni ederiz.

Saygılarımızla, 
La Blanche Island Bodrum Otel Yönetimi",False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
vale-hizmetiyle-aracimiz-insaat-alanina-park-edildi-ve-kir-icinde-birakildi,https://www.sikayetvar.com/la-blanche-island-bodrum/vale-hizmetiyle-aracimiz-insaat-alanina-park-edildi-ve-kir-icinde-birakildi,La Blanche Island Bodrum,Güvercinlik,Vale Hizmetiyle Aracımız İnşaat Alanına Park Edildi Ve Kir İçinde Bırakıldı,"8-13 Eylül 2025 tarihleri arasında La Blanch Island Bodrum’da 2111 numaralı odada konakladık. Otelin vale hizmetini kullanmamıza rağmen aracımız, otelin dışındaki inşaat alanına park edilmiş. Tüm konaklama süresince aracımız burada kaldı ve inanılmaz derecede kirlendi; araçlarımızın hepsi toz ve kir içinde kaldı. Durumu otel yetkililerine bildirdiğimizde 'Biz hallederiz.' dediler ve aracı sadece hortumla yıkadılar, başka bir çözüm sunulmadı.
Böyle bir otelin araçları inşaat alanına park etmesi kesinlikle kabul edilemez. Böylesine iyi bir işletmeden çok daha profesyonel ve misafir odaklı bir yaklaşım beklerdim. Otele yakışmayan bu davranış nedeniyle büyük bir hayal kırıklığı yaşadık. Benzer sorunların diğer misafirlerin araçlarında da yaşandığını gözlemledik. Otel yönetiminin bu konuda çok daha dikkatli olmasını istiyorum.",13 Eylül 2025 23:17,571,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
otelin-yiyeceklerinden-kaynaklanan-zehirlenme-nedeniyle-magduriyet,https://www.sikayetvar.com/la-blanche-island-bodrum/otelin-yiyeceklerinden-kaynaklanan-zehirlenme-nedeniyle-magduriyet,La Blanche Island Bodrum,Güvercinlik,Otelin Yiyeceklerinden Kaynaklanan Zehirlenme Nedeniyle Mağduriyet,"02.08.2025 ile 04.08.2025 tarihleri arasında La Blanche Island Bodrum Oteli'ne 3 kişi olarak rezervasyon yaptırdık. 03.08.2025 tarihinde oda arkadaşımla birlikte bir barda yediğimiz, Akdeniz salatası adı altında sunulan haşlanmış kalamar ve karidesten oluşan bir salatadan sonra gece saat 12.00'de bulantı ve kusma başladı. Sabaha kadar ikimiz de yedi defadan fazla kustuk ve ishal olduk. Otelin hemşiresi ateşimizi ölçtü; 37,7 ve 37 derece çıktı. 04.08 son günümüz olduğu için odadan çıkış yapmamız gerektiği söylendi. Hastaneye gittik, kanımızda normal değerin 5 katı enfeksiyon tespit edildi ve serum ile antibiyotik tedavisi gördük. Şehir dışından geldiğimiz için bu şekilde dönemeyip, planımız dışında başka bir otelde konaklamak zorunda kaldık. Üç gün tatil yapıp dinleneceğimizi düşünürken, üç günümüz zehir oldu ve bu durum travmaya sebep oldu. Maalesef enfeksiyonun belirtileri oda arkadaşımda ve bende hâlâ devam ediyor. Ödediğim ücretin tarafıma iade edilmesini talep ediyorum.",5 Ağustos 2025 18:06,1.491,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
balayi-ciftine-oda-seciminde-haksizlik-ve-eksik-hizmet,https://www.sikayetvar.com/la-blanche-island-bodrum/balayi-ciftine-oda-seciminde-haksizlik-ve-eksik-hizmet,La Blanche Island Bodrum,Güvercinlik,Balayı Çiftine Oda Seçiminde Haksızlık Ve Eksik Hizmet,"Otelin her odasının deniz manzaralı olduğunu bilmeme rağmen, daha büyük veya daha güzel bir odaya sahip olmak adına deniz manzaralı oda için ödeme yaptık. Fakat kara manzaralı olarak bizden daha az ücret ödeyen arkadaşlarımıza daha büyük bir oda verildi. Üstelik biz balayı misafiriydik ve müsaitliğe göre oda yükseltmesi yapılması gerekiyordu. Otelin hizmetlerinden genel olarak memnun kalmadık.",20 Haziran 2025 16:10,1.430,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-garson-yok-otelde-video,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-garson-yok-otelde-video,La Blanche Island Bodrum,Güvercinlik,Garson Yok Otelde!,,2 Haziran 2025 08:52,1.825,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
bellboyun-hatasi-ve-otelin-ilgisizligi,https://www.sikayetvar.com/la-blanche-island-bodrum/bellboyun-hatasi-ve-otelin-ilgisizligi,La Blanche Island Bodrum,Güvercinlik,Bellboy'un Hatası Ve Otelin İlgisizliği,"Otelin önüne parkettiğim arabamdan otel içine 2 metrelik yolda bellboy, keten elbisemi yerlerde sürüyerek valizin tekerleri altında zedeledi. 2 gün boyunca konuşarak zorla kuru temizlemeye elbisemi göndermelerini sağlayabildim. Elbisem gelince lekenin hiçbir şekilde çıkmadığını gördüm. Müşteri ilişkilerine maddi manevi kaybım olduğunu defalarca ilettim. Setup göndereceklerini söylediler. Ne demek bilemiyorum. Onu da göndermediler. Tekrar hatırlatmama rağmen yine göndermediler. Bu kadar ilgisiz, müşteriyi gözetmeyen bir otel görmedim. Muhtemelen Türk müşteriye bu şekilde davranıyorlar.",20 Ekim 2024 23:37,2.605,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-la-blanche-island-pismanligi,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-la-blanche-island-pismanligi,La Blanche Island Bodrum,Güvercinlik,La Blanche Island Pişmanlığı,"Ben 16-21 Eylül tarihleri arasında La Blanche Island otelinde eşimle beraber konaklama yaptım. Otele Jolly Tur üzerinden ulaştım. Onların tavsiyesi üzerine 2-3 seçenekten bu otele karar verdim. Ancak seçimim için çok pişman oldum. Konaklama boyunca bir kere de olsa minibar değişimi olmadı. Sıcak veya soğuk her seferinde kendim 5555 numaralı resepsiyonu arayarak istedim. Hatta bir keresinde telefon açtıktan sonra görevli bir hanımefendi nedenini anlamadığım bir şekilde kontrol edebilir miyim, içeriye bakabilir miyim dedi ve ben de zamanında bakacaktınız, şimdi değil diyerek reddettim.İkinci konu olarak ise yemekler. Pişman olmamdaki en büyük neden bu. Otelde ana restoran ve snack restoranlar dahil olmak üzere yemek hizmeti aldığımız her yerde aynı sorun vardı. Yemeklerde kullanılan malzemelerin 2. sınıf kalitesiz olması. Ana yemek restoranda her sabah aynı şeylerin aynı kalitesizlikte çıkması. Yemeklerin kalitesi o kadar kötü ki örnek vermem gerekirse:Ana Restoran- Bamyanın ayıklanması gereken sapları ayıklanmadan servis edilmiş,- Zeytinyağlıların çoğu lapa ve ezilmiş,- Karides cipsi vardı bir gün, resmen sanki 1-2 gün önceden yapılmış da öyle konulmuş gibi bayat ve çiğnenmeyecek derecede sert,- Şerbetli tatlıların büyük sıkıntısı var, şekerli su var sanki içerisinde,- Pastalar bayat ve çok basit, tatları yok.Mexican Snack: Burada taco yedik ve takonun ekmeği tahta gibi bayat, hamburgerlerin etleri yanık olarak geliyor.Barlarda verilen kuruyemişlerin en kalitesiz olması.Yani bunları bilerek teker teker yazıyorum ama dahası da var. Konuyu şuraya getirmek istiyorum: Biz tatilimizi her anlamda kaliteli geçirmek için La Blanche Island otelini tercih ettik. Tavsiyeler üzerine kaliteli olduğunu düşündüğümüz için o kadar parayı bu otele verdik. Bölgenin en kaliteli otellerinden olduğunuz için çoğu insan da bizim gibi düşünüp diğer otellerde yarı paraya kalabiliyorken bu oteli tercih ettik.
Bu kadar paralara bu kadar kalitesizlik ve ilgisizlik nasıl oluyor? Size söylediğim şikayetleri müşteri ilişkilerine söylemeye gittiğimde insanlar şikayet için sıraya girmiş şekildeydi. Resmen şikayet etmek için sıra bekliyorlardı. Şikayet edildiğinde de mağduriyetinizi gidermek için sizi İtalyan restoranında bir gece misafir edelim oldu. 65.000 TL'nin mağduriyeti gerçekten bir akşam yemeği midir, size soruyorum? Tatil dönüşünde ilgili yerlere bu şikayetlerimi ve mağduriyetlerimi aktarmak için gerekli her yere mail attım. Bir tane bile geri dönüş almadım.",30 Eylül 2024 09:51,5.820,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-tam-bir-hayal-kirikligi-1,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-tam-bir-hayal-kirikligi-1,La Blanche Island Bodrum,Güvercinlik,Tam Bir Hayal Kırıklığı,"Bugün giriş yaptığımız otelden daha odasına bile girmeden şu anda çıkış yapıyoruz. Üstelik bir suyunu dahi içmediğimiz otel için bir günlük ödememiz de kesildi. Yaşadıklarımızdan dolayı özür dileyip mahcup olmaları gereken yerde bir de bu davranış tuzu biberi oldu. Öncelikle otele giriş yaptıktan sonra restoran, plaj, havuz, oda ulaşımı her yer yokuş olan ta aşağılara iniyorsunuz. Tüm koylardaki şezlonglar dolu, iskeleye yürü, orada pavillon yarısı 200 Euro. Çık biraz yürü, boş şezlonglar gördük. Oturduk artık, güneşten bayıldık. Bir personel geldi. Burası ücretli, müdür gelirse laf söyler, söyleniş bu. Çay alalım dedik, sıra 20 dakika bekledim, alamadım. Snack restorana gittik oturalım diye, fotoğraf ekleyeceğim, plastik çatalla soğuk makarna getirildi. Garson bile tattırdık, yenmez dedi. Etstur yardımı ile odaya girmeden, hiç faydalanmadan çıkmak istedik çünkü güneş altında gezmekten eşimin tansiyonu çıktı. Ve bize ambulans gelip tansiyonun yükseldiğini gördükten sonra bile kesinti yapan, hayal kırıklığı yaşadığım işletme, merak edip gidilmesi hata olur. Paranıza yazık. Koca otelde sadece müşteri ilişkilerindeki A*** Hanım gelip görüştü bizimle, gerisi tam bir fiyasko.",13 Eylül 2024 14:40,4.861,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-oteldeki-personel-ilgisizligi-ve-sorumsuzluk,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-oteldeki-personel-ilgisizligi-ve-sorumsuzluk,La Blanche Island Bodrum,Güvercinlik,Oteldeki Personel İlgisizliği Ve Sorumsuzluk,"Otele girişimizde saat 13.45 idi. Bizi karşılayan valeye yemeğe yetişmek istediğimiz için aracı sonra boşaltabileceğimi söyledim, ancak kendisi acele acele hemen aracı boşalttırdı ve bu yüzden yemeğe geç kaldık. 5412 numaralı oda bize verildi. Odanın orta ışığı yanmıyordu ve banyosu hem çok küçük hem de içerisindeki musluklar neredeyse yerinden çıkacak gibi eskiydi. Durumu resepsiyona bildirmek istedik, ancak resepsiyondaki kadın bizi azarlar gibi tüm odalar aynı deyip anında telefonla uğraşmaya başlayıp arka tarafta bir yere geçti. Yüzümüze bile bakmadı. Böyle bir oteldeki bu hoşgörüsüz tavırlar çok canımızı sıktı. Otelde sorununuzu çözecek muhatap dahi bulamıyorsunuz.",24 Temmuz 2024 23:24,3.810,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
la-blanche-island-bodrum-tam-bir-pismanlik,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-tam-bir-pismanlik,La Blanche Island Bodrum,Güvercinlik,Tam Bir Pişmanlık,"Daha girişte çok azınlıkta olan Türkler olarak çantanızı bile taşıtacak eleman bulamıyorsunuz, Çünkü bahşiş için turistlere koşuyorlar. Kumsal odalara çok uzak, yürümek imkansız. Sizi taşıması gereken Golf arabaları çok yetersiz koca otelde 2 Golf arabası çalışıyordu coğu zamanda tek araba vardı. Güneşin altında beklemek zorundasınız. 40 yaşına kadar konaklamadığı 5 yıldızlı otel kalmamış biri olarak bu kadar lezzetsiz bir açık büfe görmedim. Akşamları aç kaldık ailecek. Snack barlarda çok kötüydü. Kötü yorumlara kulak asmadan gittiğimize çok pişman olduk.",17 Haziran 2024 08:33,3.890,,,,False,,,False,,,0,,,https://www.sikayetvar.com/la-blanche-island-bodrum,MATCHED,Dedicated single-property source page,2026-08-25T10:06:38.481419+00:00
