hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url,area_hotel_count,has_price_snapshot,has_official_star_rating,has_phone,has_business_status,review_count_log1p,review_confidence_weight,weighted_google_rating,area_median_google_rating,rating_gap_from_area_median,area_median_price_snapshot,price_gap_from_area_median,price_ratio_to_area_median,price_percentile_within_area,review_count_percentile_within_area,official_facility_id,official_name,official_type,official_star_rating_verified,official_room_count,official_bed_count,official_phone_verified,official_address_area,official_match_score,official_match_method,official_source_url,official_match_status
BOD068,ChIJxRQCpKdtvhQRiZV1rLRDZSM,Selectum Colours Bodrum,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.8,5,13412,473.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Adnan Menderes Cd. No:63, 48400 Bodrum/Muğla, Türkiye",+902523197000,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Selectum%20Colours%20Bodrum&query_place_id=ChIJxRQCpKdtvhQRiZV1rLRDZSM,15,True,False,True,False,9.50397966490209,0.9664216745928808,4.785344460056685,4.0,0.7999999999999998,128.0,345.0,3.6953125,0.9666666666666668,1.0,OFFBOD019,ASTERIA BODRUM RESORT,5 YILDIZLI OTEL,5.0,540.0,1080.0,0252 319 7000,Gümbet,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD069,ChIJR_ba3VJsvhQRapanF-L0dwo,Siesta Beach Apart,Gümbet,Bodrum,Muğla,Türkiye,Resort Otel,,3.4,5,502,65.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dayılar sok No: 31 Degirmenalti, Gümbet, 48400 Bodrum/Muğla, Türkiye",+902523450498,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Siesta%20Beach%20Apart&query_place_id=ChIJR_ba3VJsvhQRapanF-L0dwo,15,True,False,True,False,6.220590170099739,0.518595041322314,3.863853736225895,4.0,-0.6000000000000001,128.0,-63.0,0.5078125,0.0666666666666666,0.2666666666666666,,,,,,,,,,,,UNMATCHED
BOD070,ChIJHcO2oKhtvhQR0DTiondx6MU,The Luvi Hotel,Gümbet,Bodrum,Muğla,Türkiye,Otel,,3.7,5,1226,121.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet Mah. Adnan Menderes Cad, Gümbet, Kaşif Ertekin Sk. No:10, 48400 Bodrum/Muğla, Türkiye",+902523197148,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Luvi%20Hotel&query_place_id=ChIJHcO2oKhtvhQR0DTiondx6MU,15,True,False,True,False,7.112327444710911,0.7245862884160756,3.8827484732072497,4.0,-0.2999999999999998,128.0,-7.0,0.9453125,0.4666666666666667,0.4666666666666667,,,,,,,,,,,,UNMATCHED
BOD071,ChIJy0Z7TattvhQRtyODGrWwzok,Tropicana Beach Hotel,Gümbet,Bodrum,Muğla,Türkiye,Motel,,4.3,5,281,87.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dolgu Mevkii, Bodrum, 48400, Gümbet, 48400 Bodrum/Muğla, Türkiye",+902523193523,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Tropicana%20Beach%20Hotel&query_place_id=ChIJy0Z7TattvhQRtyODGrWwzok,15,True,False,True,False,5.641907070938114,0.3761713520749665,4.339639112003569,4.0,0.2999999999999998,128.0,-41.0,0.6796875,0.3333333333333333,0.1333333333333333,OFFBOD111,TROPİCANA BEACH OTEL,3 YILDIZLI OTEL,3.0,42.0,104.0,0252 313 3523,Gümbet,0.7854,fuzzy,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD072,ChIJkXZdS0BsvhQR2B_lTbvKswM,VERY CHIC BODRUM,Gümbet,Bodrum,Muğla,Türkiye,Otel,,4.2,5,1670,241.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümbet, Zengin Hüseyin Sk. No:9, 48400 Bodrum/Muğla, Türkiye",+902529700360,,2026-08-24,https://www.google.com/maps/search/?api=1&query=VERY%20CHIC%20BODRUM&query_place_id=ChIJkXZdS0BsvhQR2B_lTbvKswM,15,True,False,True,False,7.421177528595393,0.7818352059925093,4.2356790340199755,4.0,0.2000000000000001,128.0,113.0,1.8828125,0.8666666666666667,0.6,OFFBOD015,VERY CHIC,5 YILDIZLI T.K.,5.0,149.0,298.0,0252 319 5360,Gümbet,0.8,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD073,ChIJKxy7qO50vhQRtPjXO1brYXM,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,Bodrum,Muğla,Türkiye,Doğa Köşkü,,4.3,5,219,95.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, 1120. Sk. No:20, 48970 Bodrum/Muğla, Türkiye",+905326058479,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Arriba%20Apartment%20%26%20Restaurant%20%26%20Bungalows&query_place_id=ChIJKxy7qO50vhQRtPjXO1brYXM,15,True,False,True,False,5.393627546352362,0.3197080291970803,4.343226885644769,4.5,-0.2000000000000001,106.0,-11.0,0.8962264150943396,0.4615384615384615,0.4666666666666667,,,,,,,,,,,,UNMATCHED
BOD074,ChIJ6zcjZiV1vhQRyyjNHZwIoI4,Begonvil Gümüşlük,Gümüşlük,Bodrum,Muğla,Türkiye,Kamping Bungalov,,4.8,5,36,151.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Kırçiçeği Sk. No:4, 48400 Bodrum/Muğla, Türkiye",+905321301948,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Begonvil%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6zcjZiV1vhQRyyjNHZwIoI4,15,True,False,True,False,3.610917912644224,0.0717131474103585,4.394841467463479,4.5,0.2999999999999998,106.0,45.0,1.4245283018867925,1.0,0.0666666666666666,,,,,,,,,,,,UNMATCHED
BOD075,ChIJiV_oOwsNvhQRUZiyhoOACos,Benjamin Otel,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,5.0,5,487,129.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Atatürk Cd. No:89, 48970 Bodrum/Muğla, Türkiye",+905363943042,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Benjamin%20Otel&query_place_id=ChIJiV_oOwsNvhQRUZiyhoOACos,15,True,False,True,False,6.1903154058531475,0.5110178384050367,4.6887832284015385,4.5,0.5,106.0,23.0,1.2169811320754718,0.8461538461538461,0.9333333333333332,,,,,,,,,,,,UNMATCHED
BOD076,ChIJbSnvjO50vhQRkL_tKcHMxUA,Gümüşlük No3,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,5.0,5,52,,,"Gümüşlük, Kültür Sk. No: 3/3, 48970 Bodrum/Muğla, Türkiye",+905335464803,,2026-08-24,https://www.google.com/maps/search/?api=1&query=G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20No3&query_place_id=ChIJbSnvjO50vhQRkL_tKcHMxUA,15,False,False,True,False,3.970291913552122,0.1003861003861003,4.427433236808237,4.5,0.5,106.0,,,,0.2,,,,,,,,,,,,UNMATCHED
BOD077,ChIJBYunbel0vhQRb4Nuj9bewJs,Ladonia Hotels Zemda,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,3.8,5,376,70.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Zemda Hotel Adres: Gümüşlük Mah 1120 Sokak No:4 Posta Kodu:, 1120. Sk. No:4, 48970 Bodrum/Muğla, Türkiye",+902522110511,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Ladonia%20Hotels%20Zemda&query_place_id=ChIJBYunbel0vhQRb4Nuj9bewJs,15,True,False,True,False,5.932245187448011,0.4465558194774346,4.111888855898654,4.5,-0.7000000000000002,106.0,-36.0,0.660377358490566,0.1538461538461538,0.6666666666666666,,,,,,,,,,,,UNMATCHED
BOD078,ChIJCdIJiPt1vhQRS3-Kn7JaEoU,Liman Hotel Gümüslük (Adult only),Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.8,5,411,134.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, 1120. Sk. No:52, 48400 Bodrum/Muğla, Türkiye",+905491032323,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Liman%20Hotel%20G%C3%BCm%C3%BCsl%C3%BCk%20%28Adult%20only%29&query_place_id=ChIJCdIJiPt1vhQRS3-Kn7JaEoU,15,True,False,True,False,6.021023349349527,0.4686431014823261,4.568084853667807,4.5,0.2999999999999998,106.0,28.0,1.2641509433962264,0.9230769230769232,0.7333333333333333,,,,,,,,,,,,UNMATCHED
BOD079,ChIJTyhOR-10vhQRugeKxp4chBc,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.2,5,362,89.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Atatürk Cd. No:82, 48970 Bodrum/Muğla, Türkiye",+902523943182,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Metin%27s%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20-%20Hotel%20%26%20Restaurant&query_place_id=ChIJTyhOR-10vhQRugeKxp4chBc,15,True,False,True,False,5.8944028342648505,0.4371980676328502,4.292041566022544,4.5,-0.2999999999999998,106.0,-17.0,0.839622641509434,0.3846153846153846,0.6,,,,,,,,,,,,UNMATCHED
BOD080,ChIJWaJoi-50vhQRqlVRnuxIHAo,Myndos Oda & kahvalti,Gümüşlük,Bodrum,Muğla,Türkiye,Oda Kahvaltı,,4.2,5,171,113.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Kilimci Sk. No:39, 48970 Bodrum/Muğla, Türkiye",+905525197060,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Myndos%20Oda%20%26%20kahvalti&query_place_id=ChIJWaJoi-50vhQRqlVRnuxIHAo,15,True,False,True,False,5.147494476813453,0.2684458398744113,4.319639586603872,4.5,-0.2999999999999998,106.0,7.0,1.0660377358490567,0.7692307692307693,0.4,,,,,,,,,,,,UNMATCHED
BOD081,ChIJTycZePt1vhQRg_c7eAH5CT4,Oda Bodrum Gümüşlük,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.5,5,276,63.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Atatürk Cd. No: 54, 48970 Bodrum/Muğla, Türkiye",+905348120058,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Oda%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJTycZePt1vhQRg_c7eAH5CT4,15,True,False,True,False,5.6240175061873385,0.3719676549865229,4.414299752920035,4.5,0.0,106.0,-43.0,0.5943396226415094,0.0769230769230769,0.5333333333333333,,,,,,,,,,,,UNMATCHED
BOD082,ChIJ7yRkgO50vhQRDbRpk5bhV2w,Otel Gümüşlük,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.5,5,442,110.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalı Mevkii, Karakaya Mahallesi, Kilimci Sk. No: 28, 48970 Bodrum/Muğla, Türkiye",+905446452661,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Otel%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ7yRkgO50vhQRDbRpk5bhV2w,15,True,False,True,False,6.093569770045136,0.486784140969163,4.429967419236417,4.5,0.0,106.0,4.0,1.0377358490566038,0.6923076923076923,0.8,,,,,,,,,,,,UNMATCHED
BOD083,ChIJfwHwVD51vhQRqizjxcZItOo,Oza butik hotel,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.7,5,143,109.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Atatürk Cd. 80/A, 48970 Bodrum/Muğla, Türkiye",+905323115849,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Oza%20butik%20hotel&query_place_id=ChIJfwHwVD51vhQRqizjxcZItOo,15,True,False,True,False,4.969813299576001,0.2348111658456486,4.44254584017515,4.5,0.2000000000000001,106.0,3.0,1.028301886792453,0.6153846153846154,0.3333333333333333,,,,,,,,,,,,UNMATCHED
BOD084,ChIJcYwdoe50vhQRx0iib85SoFE,Paradise Garden Apartments,Gümüşlük,Bodrum,Muğla,Türkiye,Apartments,,4.7,5,55,,,"Yali Mevkii Gumusluk, Armonia Evleri, 48400, Türkiye",+905423448954,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Paradise%20Garden%20Apartments&query_place_id=ChIJcYwdoe50vhQRx0iib85SoFE,15,False,False,True,False,4.02535169073515,0.1055662188099808,4.399060300703774,4.5,0.2000000000000001,106.0,,,,0.2666666666666666,,,,,,,,,,,,UNMATCHED
BOD085,ChIJ6f_vtgR1vhQRpfYoCzo-IhQ,Paradise Gümüşlük,Gümüşlük,Bodrum,Muğla,Türkiye,Uzun Süreli Kalmaya Uygun Otel,,4.5,5,37,81.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Kültür Sk. No 6/2, 48400 Bodrum/Muğla, Türkiye",+905325142412,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Paradise%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk&query_place_id=ChIJ6f_vtgR1vhQRpfYoCzo-IhQ,15,True,False,True,False,3.6375861597263857,0.073558648111332,4.3735793571901915,4.5,0.0,106.0,-25.0,0.7641509433962265,0.3076923076923077,0.1333333333333333,,,,,,,,,,,,UNMATCHED
BOD086,ChIJcYplw0R0vhQRzWpJ3M601Qw,Vega Aparts,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,3.9,5,486,106.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Umit Sokak 29 Koyunbaba Mevkii, 48400 Bodrum/Muğla, Türkiye",+902523886500,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Vega%20Aparts&query_place_id=ChIJcYplw0R0vhQRzWpJ3M601Qw,15,True,False,True,False,6.18826412308259,0.5105042016806722,4.126901698179272,4.5,-0.6000000000000001,106.0,0.0,1.0,0.5384615384615384,0.8666666666666667,,,,,,,,,,,,UNMATCHED
BOD087,ChIJGcaQbud1vhQRPsL_-lbJVmY,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,Bodrum,Muğla,Türkiye,Otel,,4.7,5,613,80.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gümüşlük, Kilimci Sk., 48970 Bodrum/Muğla, Türkiye",+905346989448,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum&query_place_id=ChIJGcaQbud1vhQRPsL_-lbJVmY,15,True,False,True,False,6.419994928147142,0.5681186283595923,4.554689913500154,4.5,0.2000000000000001,106.0,-26.0,0.7547169811320755,0.2307692307692307,1.0,,,,,,,,,,,,UNMATCHED
BOD088,ChIJ5zcoSD9wvhQRD6Swln-iZ5Y,Baia Bodrum Hotel,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1964,295.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"TÜRKİYE, Aşağı, 48965 Gündoğan/Bodrum/Muğla, Türkiye",+908508502242,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Baia%20Bodrum%20Hotel&query_place_id=ChIJ5zcoSD9wvhQRD6Swln-iZ5Y,14,True,False,True,False,7.583247524303362,0.8082304526748971,4.312185356652949,4.5,-0.2000000000000001,189.5,105.5,1.5567282321899736,0.9285714285714286,1.0,,,,,,,,,,,,UNMATCHED
BOD089,ChIJbVCWxj9wvhQRHejA2QkcIgM,Cape Bodrum Luxury Hotel & Beach,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.4,5,1351,292.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoǧan/Bodrum Muğla TR, Gündoğan, Kızılburun Cd. No:72, 48965, Türkiye",+902523870600,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Cape%20Bodrum%20Luxury%20Hotel%20%26%20Beach&query_place_id=ChIJbVCWxj9wvhQRHejA2QkcIgM,14,True,False,True,False,7.20934025660291,0.7435332966428179,4.390649651440103,4.5,-0.0999999999999996,189.5,102.5,1.5408970976253298,0.8214285714285714,0.9285714285714286,OFFBOD060,CAPE BODRUM LUXURY HOTEL & BEACH,4 YILDIZLI OTEL,4.0,110.0,220.0,0252 387 9789,Gündoğan,0.8,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD090,ChIJi3_p9zhwvhQRGBCSxo0tZ34,Costa Farilya Special Class Hotel Bodrum,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.5,5,690,177.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Yalı Mevkii No: 62, 48965 Bodrum/Muğla, Türkiye",+902523878487,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Costa%20Farilya%20Special%20Class%20Hotel%20Bodrum&query_place_id=ChIJi3_p9zhwvhQRGBCSxo0tZ34,14,True,False,True,False,6.53813982376767,0.596885813148789,4.444991709919261,4.5,0.0,189.5,-12.5,0.934036939313984,0.4285714285714285,0.8571428571428571,,,,,,,,,,,,UNMATCHED
BOD091,ChIJwbFDVd5xvhQRs2PvMtgliAY,Gündoğan Suites,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.9,5,67,197.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Naciye Şahin Sk. No:6, 48400 Bodrum/Muğla, Türkiye",+905339753836,,2026-08-24,https://www.google.com/maps/search/?api=1&query=G%C3%BCndo%C4%9Fan%20Suites&query_place_id=ChIJwbFDVd5xvhQRs2PvMtgliAY,14,True,False,True,False,4.219507705176107,0.1257035647279549,4.430976391494684,4.5,0.4000000000000003,189.5,7.5,1.0395778364116095,0.5714285714285714,0.1428571428571428,,,,,,,,,,,,UNMATCHED
BOD092,ChIJy6bJFhVvhQRM5gSLrr4xCM,Liona Hotel,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.3,5,307,109.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Kızılburun Cd. No:42 D:11, 48965 Gündogan/Bodrum/Bodrum/Muğla, Türkiye",+902523879212,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Liona%20Hotel&query_place_id=ChIJy6bJFhVvhQRM5gSLrr4xCM,14,True,False,True,False,5.730099782973574,0.3971539456662354,4.3383058430357915,4.5,-0.2000000000000001,189.5,-80.5,0.575197889182058,0.0714285714285714,0.5714285714285714,OFFBOD098,LİONA HOTEL,3 YILDIZLI OTEL,3.0,44.0,92.0,0252 387 9212,Gündoğan,1.0,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD093,ChIJi_stPEhwvhQRRVgWIfzDHqw,Malta Bodrum Hotel,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.5,5,127,182.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Şht. Uğur Öztop Cd. 506 Sokak No:15 B, 48400 Bodrum/Muğla, Türkiye",+905548706970,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Malta%20Bodrum%20Hotel&query_place_id=ChIJi_stPEhwvhQRRVgWIfzDHqw,14,True,False,True,False,4.852030263919617,0.2141652613827993,4.392766301292861,4.5,0.0,189.5,-7.5,0.9604221635883904,0.5,0.2857142857142857,,,,,,,,,,,,UNMATCHED
BOD094,ChIJb_hjctpxvhQRJilpHE8j3DY,Marje Villas,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,5.0,5,33,417.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Koytürk Sk. No:17A, 48965 Bodrum/Muğla, Türkiye",+908502197350,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Marje%20Villas&query_place_id=ChIJb_hjctpxvhQRJilpHE8j3DY,14,True,False,True,False,3.5263605246161616,0.0661322645290581,4.40563209752839,4.5,0.5,189.5,227.5,2.2005277044854883,1.0,0.0714285714285714,,,,,,,,,,,,UNMATCHED
BOD095,ChIJI4lKTR9wvhQRxyiXIaGKQV4,Mivara Luxury Bodrum,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.7,5,606,210.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Farilya Cd. No:9, 48965 Bodrum/Muğla, Türkiye",+902523113434,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Mivara%20Luxury%20Bodrum&query_place_id=ChIJI4lKTR9wvhQRxyiXIaGKQV4,14,True,False,True,False,6.408528791059498,0.5652985074626866,4.553741060323383,4.5,0.2000000000000001,189.5,20.5,1.108179419525066,0.6428571428571429,0.7857142857142857,OFFBOD035,MİVARA LUXURY RESORT & SPA,5 YILDIZLI OTEL,5.0,92.0,192.0,0252 311 3434,Gündoğan,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD096,ChIJFQgr8DhwvhQRtcIc1PsQxRc,Olira Boutique Hotel&SPA,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.5,5,149,292.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalı Mevki Gündoğan No:66, 48400 Bodrum/Muğla, Türkiye",+902523878714,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Olira%20Boutique%20Hotel%26SPA&query_place_id=ChIJFQgr8DhwvhQRtcIc1PsQxRc,14,True,False,True,False,5.0106352940962555,0.2422764227642276,4.396602303523035,4.5,0.0,189.5,102.5,1.5408970976253298,0.8214285714285714,0.3571428571428571,OFFBOD161,OLİRA BUTİK OTEL,BUTİK OTEL,4.0,32.0,64.0,0252 387 8714,Gündoğan,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD097,ChIJm9ANqvtxvhQR14eZKaXZg0c,OLİVE TREE HOTEL,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.7,5,79,118.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Farilya Cd. No:1, 48400 Bodrum/Muğla, Türkiye",+905442316177,,2026-08-24,https://www.google.com/maps/search/?api=1&query=OL%C4%B0VE%20TREE%20HOTEL&query_place_id=ChIJm9ANqvtxvhQR14eZKaXZg0c,14,True,False,True,False,4.382026634673881,0.1449541284403669,4.412312691131498,4.5,0.2000000000000001,189.5,-71.5,0.6226912928759895,0.1428571428571428,0.2142857142857142,,,,,,,,,,,,UNMATCHED
BOD098,ChIJJXCTVxFxvhQRlBlKghcLQDU,Swissôtel Living Bodrum,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.5,5,371,281.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Kızılburun Cd. No:132, 48400 Bodrum/Muğla, Türkiye",+902523870257,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Swiss%C3%B4tel%20Living%20Bodrum&query_place_id=ChIJJXCTVxFxvhQRlBlKghcLQDU,14,True,False,True,False,5.918893854273146,0.4432497013142174,4.424026782158503,4.5,0.0,189.5,91.5,1.482849604221636,0.7142857142857143,0.7142857142857143,,,,,,,,,,,,UNMATCHED
BOD099,ChIJS64gV3ZtvhQREG8a3u831xo,Villa Oliva Butik Otel,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.8,5,168,123.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Farilya, Atatürk Cd. no:97/A, 48400 Bodrum/Muğla, Türkiye",+905531986073,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Villa%20Oliva%20Butik%20Otel&query_place_id=ChIJS64gV3ZtvhQREG8a3u831xo,14,True,False,True,False,5.1298987149230735,0.2649842271293375,4.479196240799158,4.5,0.2999999999999998,189.5,-66.5,0.6490765171503958,0.2857142857142857,0.4285714285714285,,,,,,,,,,,,UNMATCHED
BOD100,ChIJw-cVHDpwvhQRjnvlNDgFTK8,Villa Rustica Hotel,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.7,5,243,145.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, Şht. Uğur Öztop Cd. No:85 D:13, 48965 Gündogan/Bodrum/Bodrum/Muğla, Türkiye",+902523877053,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Villa%20Rustica%20Hotel&query_place_id=ChIJw-cVHDpwvhQRjnvlNDgFTK8,14,True,False,True,False,5.497168225293202,0.3427362482369535,4.478858133521392,4.5,0.2000000000000001,189.5,-44.5,0.7651715039577837,0.3571428571428571,0.5,OFFBOD112,VİLLA RUSTİCA HOTEL,3 YILDIZLI OTEL,3.0,30.0,60.0,0542 212 0035,Gündoğan,0.8,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD101,ChIJ6djpOztwvhQRnTFvrQBXdA0,Vita Bella Hotel Resort & Spa,Gündoğan,Bodrum,Muğla,Türkiye,Otel,,4.4,5,365,119.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Gündoğan, 25. Sk. No:1, 48400 Bodrum/Muğla, Türkiye",+902523879575,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Vita%20Bella%20Hotel%20Resort%20%26%20Spa&query_place_id=ChIJ6djpOztwvhQRnTFvrQBXdA0,14,True,False,True,False,5.902633333401366,0.4392298435619735,4.379555254713197,4.5,-0.0999999999999996,189.5,-70.5,0.6279683377308707,0.2142857142857142,0.6428571428571429,OFFBOD079,VİTA BELLA HOTEL RESORT & SPA,4 YILDIZLI OTEL,4.0,40.0,84.0,0252 387 9575,Gündoğan,1.0,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
