hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url
BOD106,ChIJT9nSrGRdvhQRYfChRvaIDhs,La Blanche Island Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.3,5,6594,289,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Meşelik Mah. Çomça Mevkii Sok. No:5, 48200, 48450 Bodrum/Muğla, Türkiye",+902523220000,,2026-08-24,https://www.google.com/maps/search/?api=1&query=La%20Blanche%20Island%20Bodrum&query_place_id=ChIJT9nSrGRdvhQRYfChRvaIDhs
BOD107,ChIJUcYp3yhnvhQRjQlF4F9hnUU,Le Méridien Bodrum Beach Resort,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.2,5,848,426,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Boğaziçi, Yazlik Siteler Sk No:60, 48670 Bodrum/Muğla, Türkiye",+902523110505,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Le%20M%C3%A9ridien%20Bodrum%20Beach%20Resort&query_place_id=ChIJUcYp3yhnvhQRjQlF4F9hnUU
BOD108,ChIJq5-unXpdvhQRi6JrB9oJ4xI,Lujo Hotel Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.5,5,3189,,,"Meşelik Mah. Çomça Mevkii Sok. No:10, 48200 Bodrum/Muğla, Türkiye",+902523115555,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lujo%20Hotel%20Bodrum&query_place_id=ChIJq5-unXpdvhQRi6JrB9oJ4xI
BOD109,ChIJdYbrTSRdvhQRh7vm5iS1GZU,Oscar Seaside Hotel & Spa,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.0,5,845,146,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik, Güvercinlik Blv No:358, 48450 Bodrum/Muğla, Türkiye",+902524000034,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Oscar%20Seaside%20Hotel%20%26%20Spa&query_place_id=ChIJdYbrTSRdvhQRh7vm5iS1GZU
BOD110,ChIJoWHEonBdvhQRaTh2v6-YFFk,Titanic Luxury Collection Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.6,5,4656,,,"Meşelik, Çomca Mevkii Sok No:8, 48200 Bodrum/Muğla, Türkiye",+902523115252,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Titanic%20Luxury%20Collection%20Bodrum&query_place_id=ChIJoWHEonBdvhQRaTh2v6-YFFk
BOD111,ChIJy_LJKW1dvhQRtFcx8ZCGnnQ,Zena Hotel Bodrum,Güvercinlik,Bodrum,Muğla,Türkiye,Otel,,4.3,5,373,129,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Güvercinlik Mahallesi 2. Sahil Yolu Caddesi, Güvercinlik Blv No:1, 48450 Bodrum/Muğla, Türkiye",+902523745959,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Zena%20Hotel%20Bodrum&query_place_id=ChIJy_LJKW1dvhQRtFcx8ZCGnnQ
BOD112,ChIJub2Eesh1vhQRbe44B-Hl_VY,Azure By Yelken Hotel,Kadıkalesi,Bodrum,Muğla,Türkiye,Otel,,4.4,5,565,962,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Peksimet Mah, Kadıkalesi Mevkii, Bozdağ 12. Sokak No: 9/1, 48100, 48400 Bodrum/Muğla, Türkiye",+902524131430,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Azure%20By%20Yelken%20Hotel&query_place_id=ChIJub2Eesh1vhQRbe44B-Hl_VY
BOD113,ChIJ5QHeO7h0vhQRW5f2t7UbNjY,Kadıkale Resort,Kadıkalesi,Bodrum,Muğla,Türkiye,Konaklama Tesisi,,4.0,5,2121,,,"Mevkii Turgutreis, Kadıkalesi, Gümüşlük Cd. No:297, 48470 Bodrum/Muğla, Türkiye",+902524240288,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kad%C4%B1kale%20Resort&query_place_id=ChIJ5QHeO7h0vhQRW5f2t7UbNjY
BOD114,ChIJr5VYe7h0vhQRZfJ1v3Rowio,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,3245,343,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Peksimet, Kadıkalesi Mevki, 48400 Bodrum/Muğla, Türkiye",+902523828217,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sianji%20Well-Being%20Resort%20Thermal%20%26%20Spa&query_place_id=ChIJr5VYe7h0vhQRZfJ1v3Rowio
BOD115,ChIJLUJgUsZ0vhQROVv6DEemrZc,Yasmin Bodrum Resort,Kadıkalesi,Bodrum,Muğla,Türkiye,Otel,,4.3,5,5589,446,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Peksimet, Gümüşlük Cd., 48400 Bodrum/Muğla, Türkiye",+902524400330,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yasmin%20Bodrum%20Resort&query_place_id=ChIJLUJgUsZ0vhQROVv6DEemrZc
BOD116,ChIJJVhOE4ZzvhQREUR7QEp_nys,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.4,5,361,91,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi Mh, Yalı Cd. No:30/1, 48420 Bodrum/Muğla, Türkiye",+905303397994,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Acropol%20Of%20Bodrum%20Beach%20Hotel%20-%20Restaurant&query_place_id=ChIJJVhOE4ZzvhQREUR7QEp_nys
BOD117,ChIJ3UYteZZyvhQRaBDgP2LJcPk,Altınkaya Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,77,164,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi mahallesi, Güverte Sk. No:5, 48420 Bodrum/Muğla, Türkiye",+905336336765,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Alt%C4%B1nkaya%20Hotel&query_place_id=ChIJ3UYteZZyvhQRaBDgP2LJcPk
BOD118,ChIJKRNjeJZyvhQRaSTxRgOEhLU,Amfora Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.1,5,86,,,"Müskebi, Güverte Sk. No:24, 48420 Ortakentyahşi Belediyesi/Bodrum/Muğla, Türkiye",+905327171530,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Amfora%20Hotel&query_place_id=ChIJKRNjeJZyvhQRaSTxRgOEhLU
BOD119,ChIJ76CxR8ByvhQR7KFrMIsIUpY,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,62,,,"Bıtırak Sokak No:9 Yahşi Sahil Bodrum Kargı Caddesi, Ortakent, Yalı Yolu, 48420 Bodrum/Muğla, Türkiye",+902523483313,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi&query_place_id=ChIJ76CxR8ByvhQR7KFrMIsIUpY
BOD120,ChIJUXgdaGdzvhQRpglnXqNVesw,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.3,5,258,110,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Hortma Caddesi 2773, Sok No:6/A, 48470 Bodrum/Muğla, Türkiye",+902522110405,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa&query_place_id=ChIJUXgdaGdzvhQRpglnXqNVesw
BOD121,ChIJGVS04ZxyvhQRVlMtbXfJzLw,Eskiyalı Otel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,130,,,"Ortakentyahşi Mah. Kabakum Cad. Tersane Sok. No:12, 48960 Bodrum/Muğla, Türkiye",+902523585822,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Eskiyal%C4%B1%20Otel&query_place_id=ChIJGVS04ZxyvhQRVlMtbXfJzLw
BOD122,ChIJNy1y079yvhQRPQrNUvKMuPY,Florida Otel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,3.9,5,127,,,"Yahşi, 48420 Bodrum/Muğla, Türkiye",,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Florida%20Otel&query_place_id=ChIJNy1y079yvhQRPQrNUvKMuPY
BOD123,ChIJa8cMcJdyvhQRZhPdEzCzXFw,Hotel Marma Beach,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,112,,,"Ortakent, Hurma Sk. No:37, 48400 Bodrum/Muğla, Türkiye",+902523484800,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Hotel%20Marma%20Beach&query_place_id=ChIJa8cMcJdyvhQRZhPdEzCzXFw
BOD124,ChIJFXTXHOtzvhQRYFnE9kPoz2c,Irmak Boutique Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,262,,,"Yahşi, Yalı Cd. No:62/1 D:1, 48420 Bodrum/Muğla, Türkiye",+902523483571,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Irmak%20Boutique%20Hotel&query_place_id=ChIJFXTXHOtzvhQRYFnE9kPoz2c
BOD125,ChIJN39o0JVyvhQRrcJWBvaq1QY,Kefi Beach Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1502,,,"Yahşi, Yalı Cd. No:38, 48200 Bodrum/Muğla, Türkiye",+902523483145,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kefi%20Beach%20Bodrum&query_place_id=ChIJN39o0JVyvhQRrcJWBvaq1QY
BOD126,ChIJTx1GrvFzvhQRDTWukhLfCZE,Khai Hotel Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,452,168,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi Mahallesi, Müskebi, Yalı Cd. no 26, 48400 Bodrum/Muğla, Türkiye",+902523483436,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Khai%20Hotel%20Bodrum&query_place_id=ChIJTx1GrvFzvhQRDTWukhLfCZE
BOD127,ChIJfyV0XJtyvhQRU-vFpM2VC0c,Kriss Hotel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,490,114,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Müskebi, Servi Çk., 48420 Bodrum/Muğla, Türkiye",+902526060310,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kriss%20Hotel&query_place_id=ChIJfyV0XJtyvhQRU-vFpM2VC0c
BOD128,ChIJj7BWRJdyvhQR4Mm_-tWZXN4,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,723,308,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi, Eren Sk. No:12, 48420 Bodrum/Muğla, Türkiye",+905327831260,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lugga%20Boutique%20Hotel%20%26%20Beach&query_place_id=ChIJj7BWRJdyvhQR4Mm_-tWZXN4
BOD129,ChIJf4088JVyvhQRBpNshFH43hU,Meggs Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,261,161,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi, Yalı Cd. No:90, 48420 Bodrum/Muğla, Türkiye",+902523484043,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Meggs%20Bodrum&query_place_id=ChIJf4088JVyvhQRBpNshFH43hU
BOD130,ChIJ7xEvaZdyvhQRXeI5Mw_wKBM,Petunya Beach Resort,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,3.7,5,2687,,,"Yahşi, Yalı Cd. No:72, 48420 Bodrum/Muğla, Türkiye",+902522110560,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Petunya%20Beach%20Resort&query_place_id=ChIJ7xEvaZdyvhQRXeI5Mw_wKBM
BOD131,ChIJtQfd4BRzvhQRrZlYgS1RXww,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.6,5,633,181,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kabakum Cad, Sazlık Sk. No: 13, 48400 Bodrum/Muğla, Türkiye",+902523483833,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Regia%20Mare%20Beach%20Hotel%20Bodrum&query_place_id=ChIJtQfd4BRzvhQRrZlYgS1RXww
BOD132,ChIJmZx5TEBsvhQROxPKGjWkMWw,Viras Hotel & Beach,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.2,5,747,119,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"viras otel, Yahşi, Yalı Cd. No:74, 48000 Bodrum/Muğla, Türkiye",+902523483992,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Viras%20Hotel%20%26%20Beach&query_place_id=ChIJmZx5TEBsvhQROxPKGjWkMWw
BOD133,ChIJMdpJ7MByvhQRuh2JibivsGQ,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.4,5,190,,,"Yahşi yalısı, Yahşi, Yalı Cd. No:82, 48400 Bodrum/Muğla, Türkiye",+905324256594,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant&query_place_id=ChIJMdpJ7MByvhQRuh2JibivsGQ
BOD134,ChIJYxRiS85zvhQRMk90w1YF4LY,Yakamoz Otel,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.0,5,133,,,"Deniz Caddesi, Bodrum Muğla Ortakent Yahşi yalı, Eren Sk., 48000 Bodrum/Muğla, Türkiye",+902523483025,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yakamoz%20Otel&query_place_id=ChIJYxRiS85zvhQRMk90w1YF4LY
BOD135,ChIJcf2wnKZzvhQRd-kpYVUDwmU,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,3.9,5,114,105,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Müskebi, Zümrüt Sk. 22a, 48420 Bodrum/Muğla, Türkiye",+902523585508,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Y%C4%B1lmaz%20Hotel%20%7C%20Bodrum%20Ortakent%20Otelleri&query_place_id=ChIJcf2wnKZzvhQRd-kpYVUDwmU
BOD136,ChIJC5xB5JVyvhQRuZ27AXQ8wcw,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,Bodrum,Muğla,Türkiye,Otel,,4.5,5,467,130,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yahşi, Asma Sk. No: 32, 48420 Bodrum/Muğla, Türkiye",+902523483990,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Zest%20Exclusive%20Hotel%20and%20Spa&query_place_id=ChIJC5xB5JVyvhQRuZ27AXQ8wcw
BOD137,ChIJP_oTRTNpvhQR0-1XqVIqx1E,Armagan Apart Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.0,5,78,85,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Rıza Anter Cd. No:84, 48400 Bodrum/Muğla, Türkiye",+905334748770,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Armagan%20Apart%20Hotel&query_place_id=ChIJP_oTRTNpvhQR0-1XqVIqx1E
BOD138,ChIJafxfSwBvvhQRMPAOstUviZY,Bodrum Blue Bay Otel,Torba,Bodrum,Muğla,Türkiye,Otel,,3.7,5,51,120,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Irmak Sk. No:6, 48400 Bodrum/Muğla, Türkiye",+905308346979,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Blue%20Bay%20Otel&query_place_id=ChIJafxfSwBvvhQRMPAOstUviZY
BOD139,ChIJR7xoeS5pvhQR1dXknYNVKYI,Casa Dell'arte Otel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.6,5,319,287,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, İsmet İnönü Cd. No:66, 48400 Bodrum/Muğla, Türkiye",+902523671848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Casa%20Dell%27arte%20Otel&query_place_id=ChIJR7xoeS5pvhQR1dXknYNVKYI
BOD140,ChIJEZ7NeSBpvhQRW7TrqslFbhY,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,Bodrum,Muğla,Türkiye,Resort Otel,,4.4,5,2690,312,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Kaynar Mevkii No:11, 48400 Bodrum/Muğla, Türkiye",+902523371010,,2026-08-24,https://www.google.com/maps/search/?api=1&query=DoubleTree%20by%20Hilton%20Bodrum%20I%C5%9F%C4%B1l%20Club%20All-Inclusive%20Resort&query_place_id=ChIJEZ7NeSBpvhQRW7TrqslFbhY
BOD141,ChIJByFeCANpvhQRgw0PtAH0ZpI,DUJA BODRUM,Torba,Bodrum,Muğla,Türkiye,Otel,,4.4,5,5479,610,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Kaynar Mevkii No:21, 48400 Bodrum/Muğla, Türkiye",+902525300141,,2026-08-24,https://www.google.com/maps/search/?api=1&query=DUJA%20BODRUM&query_place_id=ChIJByFeCANpvhQRgw0PtAH0ZpI
BOD142,ChIJIeqJV9NuvhQRXxPW2X0FhM0,Hotel Torbahan,Torba,Bodrum,Muğla,Türkiye,Otel,,4.2,5,492,125,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mustafa Kemal, Torba, Atatürk Cd. No:159, 48400 Bodrum/Muğla, Türkiye",+902523671073,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Hotel%20Torbahan&query_place_id=ChIJIeqJV9NuvhQRXxPW2X0FhM0
BOD143,ChIJtZF5TEBsvhQRmSsj7oOcaw0,Hotel Zeytinada,Torba,Bodrum,Muğla,Türkiye,Otel,,4.4,5,372,248,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mevkii, Torba, 48400, Bodrum/Muğla, Türkiye",+902523672275,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Hotel%20Zeytinada&query_place_id=ChIJtZF5TEBsvhQRmSsj7oOcaw0
BOD144,ChIJtRU69GpsvhQR7rBOR-RtFzg,Mira Suites,Torba,Bodrum,Muğla,Türkiye,Otel,,4.6,5,117,98,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mustafa Kemal, Atatürk Cd. No:35, 48400 Bodrum/Muğla, Türkiye",+902523672222,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Mira%20Suites&query_place_id=ChIJtRU69GpsvhQR7rBOR-RtFzg
BOD145,ChIJewkVGuJpvhQR2q09rgvXPP8,Moyo Luxury Hotel & Beach,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,370,,,"Torba, Hoşgörü Sk. No : 1, 48400 Bodrum/Muğla, Türkiye",+902523671417,Temporarily Closed,2026-08-24,https://www.google.com/maps/search/?api=1&query=Moyo%20Luxury%20Hotel%20%26%20Beach&query_place_id=ChIJewkVGuJpvhQR2q09rgvXPP8
BOD146,ChIJxXwclEFsvhQRZsoz_3ZA90g,Olivia Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,144,131,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Irmak Sk. No:4, 48400 Bodrum/Muğla, Türkiye",+905308346979,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Olivia%20Hotel&query_place_id=ChIJxXwclEFsvhQRZsoz_3ZA90g
BOD147,ChIJrYHb3ixpvhQRHqUQ0PU5-rE,Omar Hotel & Suites,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,174,97,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, 48400 Bodrum/Muğla, Türkiye",+902523671257,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Omar%20Hotel%20%26%20Suites&query_place_id=ChIJrYHb3ixpvhQRHqUQ0PU5-rE
BOD148,ChIJw3uAxEdivhQRM5fBSWSQ6Yc,Rixos Premium Bodrum,Torba,Bodrum,Muğla,Türkiye,Otel,,4.7,5,4889,,,"Zeytinlikahve Mevkii, 48400 Bodrum/Muğla, Türkiye",+902523371122,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Rixos%20Premium%20Bodrum&query_place_id=ChIJw3uAxEdivhQRM5fBSWSQ6Yc
BOD149,ChIJqy_UNjVpvhQROJdKGbb3cMo,Roota Bodrum,Torba,Bodrum,Muğla,Türkiye,Otel,,4.2,5,56,172,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Hoşgörü Sk. No:3, 48400 Bodrum/Muğla, Türkiye",+905522144848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Roota%20Bodrum&query_place_id=ChIJqy_UNjVpvhQROJdKGbb3cMo
BOD150,ChIJ2ZaqTSRpvhQRVhR52L9gb7E,Samara Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.4,5,2488,284,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kaynar Mevkii, 48400 Bodrum/Muğla, Türkiye",+902523371244,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Samara%20Hotel&query_place_id=ChIJ2ZaqTSRpvhQRVhR52L9gb7E
BOD151,ChIJEW5x_uZovhQRHzOfnTJr5NE,Sarpedor Boutique Hotel & SPA,Torba,Bodrum,Muğla,Türkiye,Otel,,4.2,5,648,223,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Heredot Bulvarı No:9, 48400 Bodrum/Muğla, Türkiye",+902523371200,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sarpedor%20Boutique%20Hotel%20%26%20SPA&query_place_id=ChIJEW5x_uZovhQRHzOfnTJr5NE
BOD152,ChIJr-wURTNpvhQRgfqUtlooL3o,"Susona Bodrum, LXR Hotels & Resorts",Torba,Bodrum,Muğla,Türkiye,Resort Otel,,4.8,5,886,482,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Kaynar Cd No:15, 48420 Bodrum/Muğla, Türkiye",+902522112700,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Susona%20Bodrum%2C%20LXR%20Hotels%20%26%20Resorts&query_place_id=ChIJr-wURTNpvhQRgfqUtlooL3o
BOD153,ChIJh70QKnFpvhQRwAvW_pctIFM,The Oba Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.0,5,603,632,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Heredot Bulvarı No : 20, 48400 Bodrum/Muğla, Türkiye",+902529700622,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Oba%20Hotel&query_place_id=ChIJh70QKnFpvhQRwAvW_pctIFM
BOD154,ChIJSZHy9k1tvhQR4Le2DDojzzg,Toka Bodrum Hotel & Beach Club,Torba,Bodrum,Muğla,Türkiye,Otel,,4.5,5,238,,,"Torba, İsmet İnönü Cd. No:64, 48400 Bodrum/Muğla, Türkiye",+902524800880,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club&query_place_id=ChIJSZHy9k1tvhQR4Le2DDojzzg
BOD155,ChIJRVqhF3tpvhQR1wP9bevL2YA,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,312,,,"Mustafa Kemal, Torba, Atatürk Cd. No:131, 48400 Bodrum/Muğla, Türkiye",,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba&query_place_id=ChIJRVqhF3tpvhQR1wP9bevL2YA
BOD156,ChIJdzNmBu9pvhQRJf3tEZvJTAM,Voyage Torba,Torba,Bodrum,Muğla,Türkiye,Otel,,4.7,5,2753,2660,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba Mh, Mustafa Kemal, Atatürk Cd. No:108, 48400 Bodrum/Muğla, Türkiye",+902523671820,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Voyage%20Torba&query_place_id=ChIJdzNmBu9pvhQRJf3tEZvJTAM
BOD157,ChIJDU1Xay1pvhQRIqEA-RSZU-Y,Voyage Torba Private,Torba,Bodrum,Muğla,Türkiye,Otel,,4.7,5,548,2489,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Atatürk Cd. NO:97, 48400 Bodrum/Muğla, Türkiye",+902523671820,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Voyage%20Torba%20Private&query_place_id=ChIJDU1Xay1pvhQRIqEA-RSZU-Y
BOD158,ChIJRzd_y8ALvhQRv5VZVOHqljU,Arin Resort Bodrum,Turgutreis,Bodrum,Muğla,Türkiye,Resort Otel,,4.6,5,1691,,,"Bahçelievler Mah, Bahçelievler, Şehit Kenan Aybey Caddesi No: 123, 48960 Bodrum/Muğla, Türkiye",+902523828898,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Arin%20Resort%20Bodrum&query_place_id=ChIJRzd_y8ALvhQRv5VZVOHqljU
BOD159,ChIJSzSbVYsLvhQR553yqJNUT_M,Bodrum Ada Otel Turgutreis,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.6,5,157,89,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Turgutreis, Bahçelievler Cd. No: 139, 48960 Bodrum/Muğla, Türkiye",+905445144848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Ada%20Otel%20Turgutreis&query_place_id=ChIJSzSbVYsLvhQR553yqJNUT_M
BOD160,ChIJeRT9o0wLvhQR1LNQwOWZ-KU,La Blanche Resort Bodrum,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.6,5,5754,391,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bahçelievler, Bahçelievler Cd. No:119, 48960 Bodrum/Muğla, Türkiye",+902523820000,,2026-08-24,https://www.google.com/maps/search/?api=1&query=La%20Blanche%20Resort%20Bodrum&query_place_id=ChIJeRT9o0wLvhQR1LNQwOWZ-KU
