complaint_id,canonical_complaint_url,hotel_id,hotel_name,reply_order,reply_author_type,reply_date_raw,reply_text
la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,BOD106,La Blanche Island Bodrum,2,USER,16 Mart 17:04,Ne ararım sizi bir daha ne yazarım.
la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-hotelde-telefon-gorusmesindeki-saygisiz-ve-kaba-uslup,BOD106,La Blanche Island Bodrum,3,COMPANY,18 Mart 11:25,"Sayın Özlem Hanım, 

Geri bildiriminiz için tekrar teşekkür ederiz.

Yaşadığınız olumsuz deneyim sonrası bu şekilde hissetmiş olmanızı anlayışla karşılıyoruz. Amacımız sizi rahatsız eden durumu göz ardı etmek değil, tam aksine varsa bir yanlış anlaşılmayı netleştirmek ve benzer durumların tekrar yaşanmaması adına gerekli iyileştirmeleri yapmaktır.

Sizinle yeniden iletişime geçme talebimiz yalnızca süreci daha sağlıklı değerlendirebilmek ve tarafınızı memnun edecek bir çözüm sunabilmek içindir. Ancak elbette bu tamamen sizin tercihinizdir.

Görüşlerinizi bizimle paylaşmış olmanız, hizmet kalitemizi geliştirebilmemiz açısından bizim için son derece kıymetlidir. Bu nedenle, yaşanan durumu iç değerlendirme sürecimize dahil ettiğimizi bilmenizi isteriz.

Anlayışınız için teşekkür eder, iyi günler dileriz.

Saygılarımızla, 
La Blanche Island Hotel"
ilgisiz-personel-ve-ilgisiz-yonetim-misafirleri-magdur-ediyor,https://www.sikayetvar.com/la-blanche-island-bodrum/ilgisiz-personel-ve-ilgisiz-yonetim-misafirleri-magdur-ediyor,BOD106,La Blanche Island Bodrum,1,COMPANY,30 Eylül 2025 17:12,"Sayın p...

25.09.2025 – 30.09.2025 tarihleri arasında otelimizde gerçekleştirmiş olduğunuz konaklamaya dair geri bildiriminizi aldık. Öncelikle, deneyimlerinizi bizimle paylaştığınız için teşekkür ederiz. Misafir memnuniyetini her zaman önceliğimiz olarak görmekteyiz. Bu doğrultuda ilettiğiniz değerlendirmelere içtenlikle yanıt vermek isteriz.

Sezon sonuna yaklaşılmış olmasına rağmen, otelimiz hizmet kalitesinden ödün vermeden tüm misafirlerine en iyi deneyimi sunmak adına faaliyetlerine devam etmektedir. Tüm departmanlarımızda görev yapan personelimiz otel standartlarına uygun eğitimlerden geçmiş, alanında deneyimli kişilerden oluşmaktadır. Yoğunluk dönemlerinde bazı geçici personel desteği sağlanabilmektedir ancak bu durum hizmet kalitesinin düşmesine izin vermeyecek şekilde planlanmaktadır.

Yeme-içme alanındaki yorumlarınıza istinaden, damak tadının kişisel bir deneyim olduğunu da göz önünde bulundurarak, genel misafir memnuniyeti oranının yüksek olduğunu belirtmek isteriz. Ancak yine de yapıcı eleştirileriniz ilgili departmanlarla paylaşılmıştır.

29 Eylül tarihinde yaşanan ani yağış sonrası oluşan geçici aksaklıklar sebebiyle ortak alanlarda yaşanan sıkışıklık konusunda üzüntümüzü bildiririz. Yağmurun etkisiyle kapalı alanlarda yoğunluk oluşması neticesinde misafirlerimize uygun alternatif alanlar nazikçe önerilmiş, ancak önerilerimizin tarafınızca kabul edilmediği görülmüştür.

Ayrıca, a la carte hizmetiyle ilgili bilgi almak üzere müşteri ilişkileri masasına geldiğinizde, tarafınıza açıklamalar Müşteri İlişkileri Müdür Yardımcımız ö*** Hanım tarafından yapılmıştır. Kendisi görüşme boyunca nazik ve açıklayıcı bir tavır sergilemiş, yaşanan durumun doğal bir afet olduğu ifade edilmiştir. Bu esnada asla alaycı ya da küçümseyici bir tutum sergilenmemiştir. Söz konusu görüşme sırasında hem Misafir İlişkileri Müdür Yardımcımız, hem ilgili personellerimiz hem de Misafir İlişkileri Müdürümüz alanda hazır bulunmuş ve gerekli bilgilendirmeler yapılmıştır.

Otelimizde sekiz yıldır görev yapmakta olan ö*** Hanım, bugüne dek binlerce misafirimize özenli ve saygılı bir yaklaşımla hizmet vermiş, misafir ilişkilerinde profesyonelliği ile tanınmış bir çalışanımızdır. Bahsi geçen tutumun kişisel bir algı farklılığından kaynaklandığını düşünüyoruz.

Son olarak, otelimize ve çalışanlarımıza yönelik gerçek dışı ithamların kurum itibarımıza zarar verdiğini düşündüğümüzü belirtir, bu konuda daha yapıcı ve objektif bir yaklaşım sergilenmesini önemle rica ederiz.

Saygılarımızla, 
La Blanche Island Bodrum Otel Yönetimi"
la-blanche-island-otelinde-yasanan-hizmet-eksiklikleri-ve-musteri-iliskileri-sorunlari,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-otelinde-yasanan-hizmet-eksiklikleri-ve-musteri-iliskileri-sorunlari,BOD106,La Blanche Island Bodrum,1,COMPANY,30 Eylül 2025 17:09,"Sayın e...

25.09.2025 – 30.09.2025 tarihleri arasında otelimizde konaklayan misafirimizin iletmiş olduğu şikayetle ilgili durumu açıklamak ve bazı hususları netleştirmek isteriz.

Öncelikle, 29 Eylül’de yaşanan yağmur nedeniyle ortak alanlarda oluşan geçici olumsuzluktan dolayı misafirlerimizin konforunun etkilenmesinden dolayı üzgünüz. Ancak, bu tarihte misafirlerimize alternatif oturma alanları nazikçe önerilmiş, fakat bu alternatifler misafirlerimiz tarafından kabul edilmemiştir. Müşteri İlişkileri Müdür Yardımcısı ö*** Hanım, bu önerileri ve durumu açıklarken asla küçümseyici veya alaycı bir tavır takınmamış; nazik ve profesyonel bir üslupla iletişim kurmuştur.

Söz konusu görüşme sonrasında oteli arayarak bir yetkili ile görüşme talebinde bulunulmuştur. Ancak, iletişim numarasından tarafınızı aradığımızda, eşiniz yetkiliyle görüşme taleplerinin olmadığını, misafir ilişkileri masasına gelerek zaten görüşme yaptıklarını ve başka bir görüşme talebinde bulunmadıklarını belirtmiştir.

Bunun yanı sıra, misafir ilişkileri masasındaki görüşme sırasında hem Misafir İlişkileri Personellerimiz, hem Misafir İlişkileri Müdür Yardımcımız hem de Misafir İlişkileri Müdürümüz hali hazırda oradaydı ve sürecin en sağlıklı şekilde yürütülmesi için gerekli hassasiyet gösterilmiştir.

Otelimizde çalışan tüm personelimiz alanlarında profesyonel kişilerden oluşmakta olup, hiçbir misafirimize karşı kötü niyetli veya saygısız davranışta bulunmamaktadır. Ö*** Hanım da sekiz yıldır kurumumuzda görev yapmakta olup, bugüne kadar misafirlerimizle ilişkilerinde titiz ve özenli davranışları ile tanınmaktadır. Misafirlerimizin memnuniyeti için gerekli tüm iyileştirmeleri yapmaya devam etmekteyiz. Bu bağlamda, otelimizdeki hizmet kalitesini artırmak üzere çalışmalarımız sürmektedir.

Son olarak, bu tür asılsız iddiaların otelimizin ve personelimizin itibarını zedelemeye yönelik olduğunu üzülerek düşünmekteyiz ve gereken hassasiyetin gösterilmesini önemle rica ederiz.

Saygılarımızla, 
La Blanche Island Otel Yönetimi"
la-blanche-island-otelinde-yasanan-hizmet-eksiklikleri-ve-musteri-iliskileri-sorunlari,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-otelinde-yasanan-hizmet-eksiklikleri-ve-musteri-iliskileri-sorunlari,BOD106,La Blanche Island Bodrum,2,USER,30 Eylül 2025 21:26,"Sayın Yetkili,

Öncelikle belirtmek isteriz ki bu şikayet tarafımızca bizzat yaşanmış bir olaydır ve asılsız bir iddia değildir. Olay anında 4 kişi olarak oradaydık ve Ö*** Hanım’ın bize karşı sergilediği üslup son derece yanlıştır. 

Bu olayın dile getirilmesi bir “itibar zedeleme” amacı taşımamaktadır. Aksine, itibarınızı zedeleyen husus bizzat çalışanlarınızın ve yönetiminizin müşterilere yönelik davranışlarıdır. Dolayısıyla bu yaşananların sorumluluğu tamamen kurumunuza aittir.

Ayrıca yaşanan durum, “doğal afet” bahanesiyle geçiştirilemez. Profesyonel bir otel yönetimi, misafirlerini mağdur etmeyecek önlemleri almakla yükümlüdür."
la-blanche-island-bodrum-plajda-guvenlik-eksikligi-ve-lakayit-personel-nedeniyle-yasanan-yaralanma,https://www.sikayetvar.com/la-blanche-island-bodrum/la-blanche-island-bodrum-plajda-guvenlik-eksikligi-ve-lakayit-personel-nedeniyle-yasanan-yaralanma,BOD106,La Blanche Island Bodrum,1,COMPANY,30 Eylül 2025 17:18,"Değerli Misafirimiz, 

Öncelikle, 27.09.2025 – 28.09.2025 tarihleri arasında gerçekleştirdiğiniz konaklamanız süresince yaşamış olduğunuz olumsuz deneyimden dolayı derin bir üzüntü duyduğumuzu içtenlikle belirtmek isteriz.

Yaşadığınız talihsiz kazanın herhangi bir kalıcı sağlık sorununa yol açmamış olmasına sevindik. Ancak, misafirlerimizin kendini her an güvende hissetmesi bizim için en öncelikli konudur. Bu nedenle, söz konusu plaj alanında yaşadığınız yaralanmaya sebep olan durum tarafımızca son derece ciddiyetle ele alınmış, olayın yaşandığı bölge detaylı şekilde incelenmiş ve gerekli tüm bakım ve güvenlik önlemleri derhal uygulanmaya başlanmıştır.

Ayrıca, sahil alanında hizmet veren personelle ilgili tarafınıza yansıyan davranışlar asla otelimizin hizmet ve etik standartlarıyla bağdaşmamaktadır. Belirttiğiniz tutumun kabul edilebilir bir açıklaması bulunmamakta olup, ilgili personel hakkında iç disiplin süreci başlatılmıştır. Misafirlerimize sunulan hizmetin her zaman en üst seviyede ve saygı çerçevesinde olması gerektiği anlayışıyla, tüm ekiplerimize gerekli hatırlatma ve eğitimler yeniden yapılacaktır.

Geri bildiriminizdeki açık ve net ifadeleriniz sayesinde, gözden kaçmış olabilecek önemli bir duruma müdahale etme imkanı bulduğumuzu belirtmek isteriz. Bu yaklaşımınız için ayrıca teşekkür ederiz.

Tüm samimiyetimizle, sizi yaşanan bu durum sebebiyle tekrar misafir edememiş olmanın üzüntüsünü yaşıyoruz. Umuyoruz ki gelecekte sizleri otelimizde yeniden ağırlama ve bu olumsuz izlenimi telafi etme şansı bulabiliriz.

Saygılarımızla, 
La Blanche Island Bodrum Otel Yönetimi"
balayi-ciftine-ozel-hizmetlerde-gecikme-ve-guvenlik-sorunu,https://www.sikayetvar.com/la-blanche-island-bodrum/balayi-ciftine-ozel-hizmetlerde-gecikme-ve-guvenlik-sorunu,BOD106,La Blanche Island Bodrum,1,COMPANY,30 Eylül 2025 17:22,"Değerli Misafirimiz, 

Öncelikle, en özel anlarınızdan biri olan balayınızı otelimizde geçirmeyi tercih ettiğiniz için sizlere içtenlikle teşekkür ederiz. Bu özel süreci sizin için unutulmaz kılmak isterken, bazı aksaklıklar sebebiyle hayal kırıklığına uğramış olmanız bizleri gerçekten çok üzdü.

Balayı çiftlerimize özel sunduğumuz süsleme ve ikramlıkların zamanında ulaştırılamaması, özellikle de ilk izleniminizde eksiklik yaratmış olması bizim açımızdan kabul edilebilir değildir. Oda kapısının açık bırakılması ise, tamamen dikkat ve sorumluluk gerektiren bir konuda yaşanmış ciddi bir hatadır ve bu durumun sizi endişelendirmiş olmasını tüm samimiyetimizle anlıyoruz.

Ne mutlu ki değerli eşyalarınızda herhangi bir kayıp yaşanmamış; ancak sizin de belirttiğiniz gibi, yaşanabilecek bir olumsuzluk düşüncesi dahi yeterince rahatsız edici bir durumdur. Bu konuyla ilgili olarak görevli ekibimizle gereken değerlendirme yapılmış ve benzer durumların tekrar yaşanmaması adına gerekli iç önlemler hızla alınmıştır.

Yaşanan süreçte ö*** Hanım’ın sürece dahil olarak sizlerle birebir ilgilenmiş olması ve elinden geleni yapması bizler için kıymetlidir.

Misafir memnuniyeti bizim için her zaman ön plandadır. Özellikle balayı çiftlerimiz gibi bizler için anlamı büyük olan konuklarımızın en mutlu günlerini huzur içinde geçirmesi en büyük arzumuzdur. Bu bağlamda geri bildiriminiz bizim için oldukça kıymetli olmuş, ilgili tüm birimlerle paylaşılmıştır.

Sizleri gelecekte yeniden otelimizde misafir ederek bu deneyimi telafi etme şansı bulabilmeyi içtenlikle diler, mutluluğunuzun ömür boyu sürmesini temenni ederiz.

Saygılarımızla, 
La Blanche Island Bodrum Otel Yönetimi"
odamizda-kuf-kokusu-ve-su-sizintisi-sorunu-cozulmuyor,https://www.sikayetvar.com/la-blanche-resort-spa-bodrum/odamizda-kuf-kokusu-ve-su-sizintisi-sorunu-cozulmuyor,BOD160,La Blanche Resort Bodrum,1,USER,24 Ağustos 2025 13:25,Şu görüntüye küflenme yok boya hafif kararmış dedi teknik servis.
oda-hazir-degildi-konaklama-alinamadi-ve-iade-yapilmadi,https://www.sikayetvar.com/ladonia-hotels-zemda/oda-hazir-degildi-konaklama-alinamadi-ve-iade-yapilmadi,BOD077,Ladonia Hotels Zemda,1,USER,8 Ağustos 00:33,"Alınmayan hizmetin ücret iadesi 28 iş günü sonra yapılacağı söylendi. Yani toplamda 1 buçuk ay sonra demek oluyor. Bu yasal ve adil değil, ancak beklememizi istiyorlar."
30-bin-tl-geri-odeme-yapilmiyor-ve-telefonlara-cevap-verilmiyor,https://www.sikayetvar.com/ladonia-hotels-zemda/30-bin-tl-geri-odeme-yapilmiyor-ve-telefonlara-cevap-verilmiyor,BOD077,Ladonia Hotels Zemda,1,USER,13 Temmuz 13:37,Bugün ayin 13 u tekrar aradığımda bana 21 günden önce iade yapamayacaklarını söyleyip tekrar uzattılar sureci. Dedim öncesinde günübirlik yapabiliriz dediniz yapmadınız ayin 1 inde dediniz yapmadınız bu sefer de 21 günden önce Yapamayız diyorsunuz ben inanmıyorum Savcılığa şikayette bulundum dediğimde bana hakaretler ve küfürler saydırmaya başladılar telefonda. Nereden düştüm bu batağa bilmiyorum insani bu kadar kendi parasıyla rezil eden sürükleyen başka bir isletme hayatımda görmedim duymadım
izin-ucretlerim-odenmedi-magdur-edildim,https://www.sikayetvar.com/mare-garden-hotel/izin-ucretlerim-odenmedi-magdur-edildim,BOD010,Mare Garden Hotel,1,USER,25 Aralık 2024 02:01,Hiçbir şekilde dönüş yapılmıyor sevgili şikayet var ailesi lütfen yardımcı olun ben maddiyat derdinde değilim bu gibi durumlar artmasın ve her emekçi emeğinin karşılığını alsın biz böyle güzeliz teşekkürler
petunya-beach-resort-iadesi-31000-tl-gecikmesi-ve-belirsiz-aciklama,https://www.sikayetvar.com/petunya-beach-resort/petunya-beach-resort-iadesi-31000-tl-gecikmesi-ve-belirsiz-aciklama,BOD130,Petunya Beach Resort,1,USER,6 Ağustos 18:22,31 temmuzda muhasebe bölümü iletişime geçti ve 5 Ağustos tarihinde ödeme yapılacağı söylendi. Ödeme 6 ağustosta gerçekleşti. Sorun çözüldü ama süreç bu kadar uzun olmamalı ve geçiştirici cevaplar verilmemeli.
bodrum-petunyada-sozlesmesiz-odeme-ve-28-gun-bekleyen-iade-guvenimi-sarsiyor,https://www.sikayetvar.com/petunya-beach-resort/bodrum-petunyada-sozlesmesiz-odeme-ve-28-gun-bekleyen-iade-guvenimi-sarsiyor,BOD130,Petunya Beach Resort,1,USER,10 Temmuz 11:15,Ücret iadesi yqpildigi için teşekkürler
salmakis-resort-spa-dusakabin-cami-patlamasi,https://www.sikayetvar.com/salmakis-resort-spa/salmakis-resort-spa-dusakabin-cami-patlamasi,BOD045,Salmakis Resort & Spa,1,USER,20 Ağustos 05:05,"Otel, bir gecelik konaklama ücretini iade edeceğini ve sağlık masraflarını karşılayacağını söylemiş, ancak ben tam iade ve ek tazminat talep ediyorum. Şu ana kadar hiçbir ödeme yapılmadı ve otelin ilgisizliği nedeniyle CİMER ve diğer kurumlara başvurdum."
salmakis-resort-spa-dusakabin-cami-patlamasi,https://www.sikayetvar.com/salmakis-resort-spa/salmakis-resort-spa-dusakabin-cami-patlamasi,BOD045,Salmakis Resort & Spa,2,USER,25 Ağustos 00:28,Otelden hiçbir şekilde geri dönüş olmadı hatta giden misafir yorumlarını sürekli takip ediyorum ve gözlerime inanamıyorum
verilen-taahhutlerin-yerine-getirilmemesi-nedeniyle-ucret-iadesi-talebi,https://www.sikayetvar.com/siesta-beach-apart/verilen-taahhutlerin-yerine-getirilmemesi-nedeniyle-ucret-iadesi-talebi,BOD069,Siesta Beach Apart,1,USER,8 Temmuz 23:20,"Şikayetimi ilettim ve 12.180 TL tutarındaki ücretin iadesini talep ediyorum. Otelde vaat edilen hizmetler (açık büfe kahvaltı, klima, televizyon, oda temizliği, sahil hizmeti) sağlanmadı ve talep ettiğim oda değişikliği reddedildi. Şu ana kadar bu konularla ilgili bir gelişme yaşamadım."
the-oba-hotelde-saglik-ve-hijyen-sorunlari,https://www.sikayetvar.com/the-oba-hotel/the-oba-hotelde-saglik-ve-hijyen-sorunlari,BOD153,The Oba Hotel,1,USER,30 Ağustos 2024 18:25,"Salatada çıkan böceği yaşadığımız şok ile çekmemiştik makarnadan kıl çıkınca artık videosunu çektik
İşin en ilginç tarafı durumu ve videoyu tatil asistanlarına bildirmeme rağmen tenezzül edip cevap bile vermediler bırakın bir özürü cevap yazmaya tenezzül bile etmediler"
titanic-luxury-collection-bodrum-saglik-durumum-hicbir-sekilde-dikkate-alinmadi,https://www.sikayetvar.com/titanic-luxury-collection-bodrum/titanic-luxury-collection-bodrum-saglik-durumum-hicbir-sekilde-dikkate-alinmadi,BOD110,Titanic Luxury Collection Bodrum,1,USER,23 Temmuz 17:30,Teşekkürler tatilimizin güzel geçmesi için uğraştınız
alakart-iddiasi-yalan-tekrarlayan-menu-ve-duzensiz-plaj,https://www.sikayetvar.com/very-chic-bodrum/alakart-iddiasi-yalan-tekrarlayan-menu-ve-duzensiz-plaj,BOD072,VERY CHIC BODRUM,1,USER,24 Temmuz 13:43,"Very Chic Bodrum otelinde 13-16 Temmuz 2026 tarihleri arasında konakladım, odada ve restoran menüsünde tekrarlayan ve balık ağırlıklı yemekler, plaj ve tuvalet düzeninde rahatsızlık yaşadım, beklentilerim karşılanmadı."
premium-king-suite-oda-hijyeninde-tekrarlayan-temizlik-problemleri,https://www.sikayetvar.com/xanadu-island/premium-king-suite-oda-hijyeninde-tekrarlayan-temizlik-problemleri,BOD016,Xanadu Island,1,COMPANY,14 Temmuz 16:28,"Değerli Mesut Bey, 

Görüşlerinizi bizimle paylaştığınız için teşekkür ederiz.

Konaklamanız süresince ekibimiz tarafından talepleriniz yakından takip edilmiş ve memnuniyetinizi sağlamak adına gerekli adımlar atılmış olmasına rağmen beklentilerinizi karşılayamamış olmaktan dolayı üzgün olduğumuzu belirtmek isteriz.

Paylaşmış olduğunuz tüm hususlar, ilgili departman yöneticilerimiz tarafından yeniden değerlendirilmiş olup, hizmet ve kalite standartlarımızın sürdürülebilirliği kapsamında gerekli incelemeler titizlikle yürütülmektedir. Misafirlerimizden gelen her geri bildirimi, hizmet süreçlerimizi geliştirmek adına önemli bir fırsat olarak görmekteyiz.

Yaşadığınız olumsuz deneyim nedeniyle üzüntümüzü bir kez daha ifade eder, görüşlerinizi bizimle paylaştığınız için teşekkür ederiz.

Saygılarımızla, 
Xanadu Ekibiniz"
premium-king-suite-oda-hijyeninde-tekrarlayan-temizlik-problemleri,https://www.sikayetvar.com/xanadu-island/premium-king-suite-oda-hijyeninde-tekrarlayan-temizlik-problemleri,BOD016,Xanadu Island,2,USER,16 Temmuz 18:25,Yinede ibrahim Bey'e ve Sefa Beye ilgi ve çözüm görüşleri için tessekür ederim
ultra-her-sey-dahil-otelde-servis-temizlik-ve-plaj-siparislerinde-surekli-aksakliklar,https://www.sikayetvar.com/xanadu-island/ultra-her-sey-dahil-otelde-servis-temizlik-ve-plaj-siparislerinde-surekli-aksakliklar,BOD016,Xanadu Island,1,COMPANY,5 Haziran 14:28,"Değerli Misafirimiz, 

Xanadu Island’ı tercih ettiğiniz ve konaklamanıza ilişkin geri bildiriminizi bizlerle paylaştığınız için teşekkür ederiz.

Konaklamanız süresince özellikle restoran servis süreçleri, oda temizliği ve sipariş sistemi ile ilgili yaşamış olduğunuz memnuniyetsizlik nedeniyle üzgün olduğumuzu belirtmek isteriz. Misafirlerimize konforlu, özenli ve kesintisiz bir hizmet deneyimi sunmak bizim için büyük önem taşımaktadır.

Paylaşmış olduğunuz değerlendirmeler ilgili departmanlarımız tarafından dikkatle incelenmiş olup; servis operasyonları, housekeeping süreçleri, QR sipariş sistemi ve misafir deneyimine yönelik süreçler kapsamında gerekli değerlendirmeler yapılmıştır.

Ayrıca, geri bildiriminiz doğrultusunda tarafınızla iletişime geçilmiş ve memnuniyetinizi esas alan yaklaşımımız çerçevesinde size özel gerekli aksiyonlar alınmıştır.

Görüşleriniz bizim için son derece kıymetlidir. Dilerseniz bizimle her zaman iletişime geçebilirsiniz.

Sizleri gelecekte çok daha keyifli bir konaklama deneyimi için yeniden ağırlamayı arzu ederiz.

Saygılarımızla, 
Xanadu Ekibiniz"
ultra-her-sey-dahil-otelde-bar-servisi-kabusa-donustu,https://www.sikayetvar.com/xanadu-island/ultra-her-sey-dahil-otelde-bar-servisi-kabusa-donustu,BOD016,Xanadu Island,1,COMPANY,5 Haziran 14:33,"Değerli Misafirimiz, 

Xanadu Island’ı tercih ettiğiniz ve konaklamanıza ilişkin geri bildiriminizi bizlerle paylaştığınız için teşekkür ederiz.

Öncelikle, tatiliniz süresince özellikle bar servisi, bekleme süreleri ve operasyonel süreçlerle ilgili yaşamış olduğunuz memnuniyetsizlik nedeniyle üzgün olduğumuzu belirtmek isteriz. Misafirlerimize konforlu, ayrıcalıklı ve kesintisiz bir hizmet deneyimi sunmak bizim için büyük önem taşımaktadır.

Paylaşmış olduğunuz geri bildirimler; servis akışı, personel planlaması, oda teslim süreçleri ve akşam eğlence olanakları dahil olmak üzere ilgili departmanlarımız tarafından dikkatle incelenmiş olup gerekli değerlendirmeler yapılmaktadır.

Aynı zamanda tesisimizin fiziksel yapısı, oda konforu ve personel yaklaşımına ilişkin olumlu değerlendirmeleriniz için teşekkür ederiz.

Geri bildiriminizi daha detaylı değerlendirebilmek adına tarafınıza ulaşmaya çalıştık; ancak ne yazık ki sizinle görüşme fırsatı bulamadık. Dilerseniz bizimle iletişime geçebilirsiniz.

Sizleri gelecekte çok daha keyifli bir tatil deneyimi için yeniden ağırlamayı dileriz.

Saygılarımızla, 
Xanadu Ekibiniz"
otelde-yasanan-ciddi-olay-sonrasi-tatilimizin-yarida-kesilmesi-ve-manevi-magduriyet,https://www.sikayetvar.com/xanadu-island/otelde-yasanan-ciddi-olay-sonrasi-tatilimizin-yarida-kesilmesi-ve-manevi-magduriyet,BOD016,Xanadu Island,1,COMPANY,23 Eylül 2025 16:08,"Sayın Misafirimiz, 

Öncelikle tatilinizin yarıda kesilmesi nedeniyle yaşamış olduğunuz memnuniyetsizlikten dolayı üzgün olduğumuzu belirtmek isteriz. Xanadu Island’da misafirlerimizin huzuru, güvenliği ve memnuniyeti daima önceliğimizdir.

Söz konusu olay yönetim ekiplerimiz tarafından titizlikle incelenmiş, durum ilgili prosedürler çerçevesinde değerlendirilmiş, süreç içerisinde tüm tarafların güvenliğini sağlamak amacıyla gerekli adımlar atılmıştır. Bu doğrultuda konaklamanıza ilişkin ücret tarafınıza iade edilmiştir.

Geri bildiriminiz özenle dikkate alınacak ve hizmet süreçlerimizin geliştirilmesinde yol gösterici olacaktır.

Saygılarımızla, 
Xanadu Ekibiniz"
selectum-hotels-odalar-eski-temizlik-yetersiz-yemek-kalitesi-dusuk-ve-yerli-misafirlere-ayrimcilik,https://www.sikayetvar.com/selectum-hotels/selectum-hotels-odalar-eski-temizlik-yetersiz-yemek-kalitesi-dusuk-ve-yerli-misafirlere-ayrimcilik,BOD012,Selectum Collection Bodrum,1,USER,1 Haziran 17:15,Ücret iadesi talebimle ilgili bir gelişme olmadı ve markanın bana yaklaşımı iyi değildi.
yanlis-mesafe-bilgisi-nedeniyle-saglik-durumuma-uygun-olmayan-otel-rezervasyonu-ve-iade-talebi,https://www.sikayetvar.com/bitez-garden-life-hotel/yanlis-mesafe-bilgisi-nedeniyle-saglik-durumuma-uygun-olmayan-otel-rezervasyonu-ve-iade-talebi,BOD019,Bitez Garden Life Hotel&Suites,1,USER,25 Ağustos 16:44,"19-21 Mayıs tarihleri arasında Etstur üzerinden Bitez Garden Life Hotel’e rezervasyon yaptırdım. Tanıtımda denize uzaklığın 250 metre olduğu belirtilmişti, ancak otelde gerçek mesafenin yaklaşık 900 metre olduğunu fark ettim ve sağlık durumum nedeniyle bu mesafeyi yürümem mümkün olmadı. Otel yetkilileri iade yapmayacaklarını söyledi ve hizmet almadan otelden ayrıldım. Aynı tarihlerde farklı bir otelde konakladığımı gösteren fatura elimde mevcut ve bu durum nedeniyle dava açmayı düşünüyorum."
bodrum-bitez-garden-life-otelde-bocek-ve-rutubet-sorunu-konaklama-iptali-ve-geciken-10000-tl-iade,https://www.sikayetvar.com/bitez-garden-life-hotel/bodrum-bitez-garden-life-otelde-bocek-ve-rutubet-sorunu-konaklama-iptali-ve-geciken-10000-tl-iade,BOD019,Bitez Garden Life Hotel&Suites,1,USER,22 Temmuz 08:36,"Bitez Garden Life Hotel’te konakladığımda odada ve otelde böcekler, yoğun rutubet ve nem vardı; bu yüzden konaklamayı bırakmak zorunda kaldım. Ücret iadesi talebinde bulundum, 10.600 TL iade edildi, kalan 10.000 TL hâlâ ödenmedi ve otel sürekli gecikme sözü veriyor ancak bir adım atılmadı. Bu durumdan çok memnun değilim ve oteli yalancı buluyorum."
160-bin-tllik-konaklamada-kalitesiz-hizmet-ve-haksiz-27-bin-tl-kesinti,https://www.sikayetvar.com/delta-hotels-marriott-bodrum/160-bin-tllik-konaklamada-kalitesiz-hizmet-ve-haksiz-27-bin-tl-kesinti,BOD177,Delta Hotels By Marriott Bodrum,1,USER,20 Temmuz 23:37,ETS Tur değil sabah nöbetçi olan resepsiyon personeli otelin ETS nin sahibinin oteli olduğunu söyledi
hijyen-ve-yatak-sorunlariyla-5-yildizli-otelde-tatil-kabusu,https://www.sikayetvar.com/delta-hotels-marriott-bodrum/hijyen-ve-yatak-sorunlariyla-5-yildizli-otelde-tatil-kabusu,BOD177,Delta Hotels By Marriott Bodrum,1,USER,30 Mayıs 21:23,Hijyen sorunu devam ederken ücretli WC'lerde bile olmayacak kadar pis muslukları kullanmak zorunda kalmaya devam ettik
delta-hotels-marriott-bodrum-otel-konaklamasinda-kayip-esya-ve-ilgisizlik-sorunu,https://www.sikayetvar.com/delta-hotels-marriott-bodrum/delta-hotels-marriott-bodrum-otel-konaklamasinda-kayip-esya-ve-ilgisizlik-sorunu,BOD177,Delta Hotels By Marriott Bodrum,1,USER,16 Eylül 2024 22:56,13.09.2024 tarihinde uzun uğraşlarım sonucunda otelin Güvenlik Müdürü Ş*** beye ulaştım. Kendisiyle telefonda konuşurken kamera kayıtlarını izledi ve kıyafetlerimizi buldu. Ertesi gün de kargoya verdi ve her adımda bizi bilgilendirdi. 16.09.2024 tarihinde de kıyafetlerimiz geldi. Ş*** beye yardımları için çok teşekkür ederiz.
diamond-of-bodrum-5-yildizli-otelde-donuyoruz-video,https://www.sikayetvar.com/diamond-of-bodrum/diamond-of-bodrum-5-yildizli-otelde-donuyoruz-video,BOD040,Diamond of Bodrum Hotel,1,USER,30 Mart 2025 04:06,Hala hiçbir şekilde geri dönüş yapılmayan bir otel! Saç kurutma makinesiyle ısınmaya çalışıyoruz bebeğim soğuktan tüm gece uyuyamadı ağladı çocuğum hastalandığında bunun açıklamasını kim yapacak?
